,ANONYMOUS_1,YEAR,SAMPLE_TRANSFER_DAY,ANONYMOUS_2,AG,AL,B,BA,BE,CA,CD,CO,CR,CU,FE,H2O,K,LI,MG,MN,MO,NA,NI,P,PB,PQINDEX,S,SB,SI,SN,TI,V,V40,ZN,Y_LABEL
93,1373.0,2010.0,8.0,200.0,0.0,3.0,7.0,0.0,0.0,63.0,0.0,0.0,3.0,0.0,150.0,0.0,0.0,1.0,2.0,3.0,0.0,4.0,0.0,402.0,0.0,3825.0,13850.0,0.0,0.0,0.0,0.0,0.0,138.5,13.0,0.0
94,2512.0,2010.0,15.0,200.0,0.0,9.0,120.0,0.0,0.0,2240.0,0.0,0.0,3.0,105.0,162.0,0.0,4.0,1.0,3.0,3.0,0.0,3.0,1.0,457.0,1.0,40.0,15804.0,0.0,8.0,1.0,0.0,0.0,134.3,65.0,0.0
95,1140.0,2011.0,14.0,200.0,0.0,0.0,4.0,0.0,0.0,94.0,0.0,0.0,1.0,14.0,151.0,0.1,2.0,0.0,2.0,1.0,0.0,0.0,0.0,936.0,0.0,65.0,20510.0,0.0,8.0,0.0,0.0,0.0,134.7,83.0,0.0
96,1555.0,2008.0,4.0,200.0,0.0,299.0,61.0,2.0,0.0,2972.0,1.0,0.0,6.0,9.0,528.0,0.0,4.0,0.0,8.0,7.0,13.0,9.0,1.0,1158.0,3.0,275.0,10576.0,0.0,35.0,0.0,0.0,0.0,74.3,1383.0,1.0
97,3377.0,2016.0,5.0,200.0,0.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,1.0,1.0,35.0,0.0,3.0,0.0,5.0,0.0,0.0,2.0,0.0,884.0,0.0,31.0,18250.0,0.0,6.0,0.0,0.0,0.0,151.4,183.0,0.0
98,1364.0,2009.0,6.0,200.0,0.0,3.0,4.0,1.0,0.0,76.0,0.0,0.0,6.0,11.0,1008.0,0.0,0.0,0.0,10.0,11.0,15.0,9.0,1.0,1111.0,0.0,699.0,9352.0,0.0,25.0,0.0,0.0,0.0,70.6,1319.0,0.0
99,4455.0,2014.0,3.0,200.0,0.0,2.0,6.0,0.0,0.0,2060.0,0.0,0.0,1.0,0.0,41.0,0.0,6.0,0.0,7.0,0.0,1.0,1.0,0.0,468.0,2.0,81.0,20680.0,0.0,1.0,2.0,0.0,0.0,136.7,39.0,0.0
100,1120.0,2010.0,10.0,320.0,0.0,5.0,6.0,7.0,0.0,3121.0,0.0,0.0,0.0,22.0,152.0,0.0,0.0,0.0,7.0,11.0,4.0,5.0,0.0,1027.0,0.0,75.0,8213.0,0.0,17.0,0.0,0.0,0.0,58.5,1215.0,0.0
101,1816.0,2009.0,3.0,1016.0,0.0,1.0,15.0,0.0,0.0,144.0,0.0,0.0,0.0,4.0,56.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,67.0,20260.0,0.0,3.0,0.0,0.0,0.0,166.0,14.0,0.0
102,1683.0,2020.0,2.0,316.0,0.0,2.0,2.0,0.0,0.0,2987.0,0.0,0.0,0.0,0.0,262.0,0.0,4.0,0.0,8.0,3.0,0.0,5.0,2.0,238.0,0.0,1099.0,20240.0,0.0,190.0,0.0,3.0,0.0,117.5,5.0,0.0
103,1393.0,2012.0,5.0,593.0,0.0,1.0,108.0,6.0,0.0,2982.0,0.0,0.0,6.0,26.0,524.0,0.1,0.5,0.0,5.0,4.0,1.0,0.0,1.0,524.0,4.0,525.0,25312.0,1.0,7.0,0.0,0.0,0.0,370.0,28.0,0.0
104,1357.0,2008.0,10.0,375.0,0.0,2.0,28.0,4.0,0.0,40.0,1.0,0.0,3.0,6.0,221.0,0.0,2.0,0.0,12.0,5.0,11.0,5.0,1.0,1169.0,2.0,207.0,10180.0,0.0,32.0,0.0,0.0,0.0,71.1,1401.0,0.0
105,1714.0,2011.0,6.0,200.0,0.0,2.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,32.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,216.0,0.0,68.0,20780.0,0.0,3.0,0.0,0.0,0.0,140.5,27.0,0.0
106,4251.0,2021.0,2.0,200.0,0.0,74.0,4.0,0.0,0.0,76.0,0.0,0.0,1.0,16.0,125.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,278.0,2.0,196.0,18620.0,0.0,7.0,0.0,0.0,0.0,129.6,23.0,1.0
107,1578.0,2013.0,13.0,200.0,0.0,3.0,137.0,0.0,0.0,1775.0,0.0,0.0,1.0,0.0,202.0,0.0,3.0,0.0,3.0,3.0,0.0,7.0,0.0,339.0,1.0,436.0,14530.0,0.0,56.0,0.0,0.0,0.0,136.0,18.0,0.0
108,2397.0,2009.0,12.0,200.0,0.0,3.0,3.0,0.0,0.0,3248.0,0.0,0.0,0.0,0.0,27.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2267.0,0.0,35.0,27855.0,0.0,0.0,0.0,0.0,0.0,156.5,17.0,0.0
109,1390.0,2012.0,3.0,200.0,0.0,7.0,29.0,0.0,0.0,152.0,0.0,0.0,9.0,22.0,407.0,0.0,11.0,0.0,5.0,8.0,3.0,6.0,2.0,1853.0,2.0,1048.0,25212.0,1.0,31.0,1.0,1.0,0.0,152.1,42.0,0.0
110,4614.0,2022.0,1.0,622.0,0.0,729.0,2.0,5.0,0.0,305.0,0.0,0.0,18.0,5.0,2011.0,0.4,38.0,1.0,25.0,19.0,5.0,7.0,11.0,432.0,2.0,2025.0,18460.0,0.0,1237.0,0.0,46.0,2.0,152.3,93.0,1.0
111,6255.0,2010.0,5.0,200.0,0.0,110.0,122.0,0.0,0.0,135.0,0.0,1.0,1.0,20.0,107.0,0.0,4.5,1.0,14.0,2.0,0.0,0.0,2.0,410.0,6.0,1548.0,19058.0,2.0,14.0,1.0,0.0,0.0,128.7,35.0,1.0
112,9458.0,2012.0,8.0,200.0,0.0,3.0,21.0,0.0,0.0,14.0,1.0,0.0,7.0,145.0,1961.0,0.0,1.0,0.0,13.0,71.0,13.0,7.0,7.0,1267.0,3.0,3110.0,10061.0,1.0,34.0,8.0,0.0,1.0,70.8,1292.0,1.0
113,1788.0,2015.0,3.0,200.0,0.0,1.0,24.0,0.0,0.0,152.0,0.0,0.0,0.0,4.0,34.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1036.0,0.0,42.0,5612.0,0.0,57.0,0.0,0.0,0.0,111.2,1350.0,0.0
114,78418.0,2017.0,26.0,200.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,850.0,0.0,16.0,19870.0,0.0,0.0,0.0,0.0,0.0,134.0,35.0,0.0
115,2429.0,2018.0,6.0,550.0,0.0,2.0,1.0,0.0,0.0,28.0,0.0,0.0,2.0,1.0,192.0,0.0,7.0,0.0,1037.0,3.0,1.0,2.0,0.0,665.0,4.0,168.0,2604.0,0.0,37.0,1.0,1.0,0.0,37.1,769.0,0.0
116,3470.0,2021.0,2.0,424.0,0.0,2.0,27.0,0.0,0.0,3579.0,0.0,0.0,0.0,14.0,68.0,0.0,0.0,0.0,12.0,0.0,1.0,18.0,0.0,1177.0,0.0,102.0,6060.0,3.0,63.0,0.0,0.0,0.0,111.3,1237.0,0.0
117,3361.0,2008.0,6.0,200.0,0.0,4.0,1.0,0.0,0.0,103.0,0.0,1.0,13.0,26.0,1746.0,0.0,1.5,0.0,16.0,16.0,18.0,1.0,4.0,1206.0,1.0,1310.0,9783.0,3.0,26.0,2.0,0.0,1.0,54.3,1282.0,0.0
118,1000.0,2008.0,6.0,375.0,0.0,105.0,2.0,0.0,0.0,36.0,0.0,1.0,4.0,7.0,585.0,0.0,1.0,1.0,9.0,5.0,18.0,0.0,2.0,1959.0,2.0,798.0,25930.0,5.0,7.0,1.0,0.0,1.0,131.2,138.0,1.0
119,4871.0,2019.0,1.0,323.0,0.0,2.0,5.0,0.0,0.0,2857.0,0.0,0.0,7.0,4.0,1213.0,0.1,2.0,0.0,4.0,8.0,0.0,8.0,2.0,274.0,0.0,1178.0,19080.0,0.0,267.0,0.0,4.0,0.0,135.5,22.0,0.0
120,1350.0,2011.0,5.0,200.0,0.0,2.0,115.0,1.0,0.0,3277.0,0.0,0.0,2.0,0.0,64.0,0.0,0.0,0.0,1.0,1.0,10.0,1.0,0.0,965.0,0.0,210.0,17480.0,0.0,2.0,0.0,0.0,0.0,133.9,70.0,0.0
121,1337.0,2008.0,13.0,375.0,0.0,4.0,14.0,1.0,0.0,33.0,0.0,0.0,6.0,13.0,827.0,0.0,2.0,0.0,14.0,9.0,12.0,0.0,1.0,1222.0,0.0,2460.0,10661.0,0.0,20.0,0.0,0.0,0.0,55.7,1243.0,0.0
122,4274.0,2013.0,11.0,200.0,0.0,1.0,3.0,0.0,0.0,55.0,0.0,0.0,6.0,14.0,394.0,0.0,5.0,0.0,9.0,9.0,12.0,17.0,0.0,1282.0,1.0,190.0,10380.0,0.0,35.0,0.0,0.0,0.0,70.8,1529.0,0.0
123,5221.0,2016.0,3.0,200.0,0.0,2.0,405.0,0.0,0.0,2809.0,0.0,0.0,3.0,31.0,126.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,755.0,0.0,159.0,15940.0,0.0,3.0,0.0,0.0,0.0,137.4,65.0,0.0
124,5885.0,2013.0,9.0,200.0,0.0,1.0,5.0,0.0,0.0,59.0,0.0,0.0,14.0,133.0,373.0,0.0,0.0,7.0,4.0,14.0,1.0,5.0,2.0,284.0,3.0,1443.0,11874.0,0.0,16.0,1.0,1.0,1.0,129.3,80.0,0.0
125,1147.0,2007.0,4.0,347.0,0.0,9.0,8.0,2.0,0.0,2540.0,0.0,0.0,7.0,10.0,333.0,0.0,14.0,0.0,4.0,7.0,1.0,0.0,2.0,2053.0,1.0,2850.0,27508.0,1.0,14.0,0.0,1.0,0.0,150.9,25.0,0.0
126,3078.0,2016.0,25.0,200.0,0.0,4.0,5.0,3.0,0.0,2276.0,0.0,0.0,3.0,0.0,180.0,0.0,4.0,0.0,3.0,3.0,0.0,7.0,0.0,461.0,2.0,594.0,16910.0,0.0,6.0,0.0,0.0,0.0,167.4,28.0,0.0
127,1415.0,2008.0,2.0,615.0,0.0,3.0,97.0,4.0,0.0,3445.0,1.0,0.0,6.0,10.0,489.0,0.0,3.0,0.0,12.0,9.0,12.0,10.0,1.0,1216.0,4.0,339.0,11382.0,2.0,42.0,1.0,0.0,0.0,71.3,1433.0,0.0
128,3226.0,2021.0,1.0,717.0,0.0,0.0,4.0,0.0,0.0,3523.0,0.0,0.0,0.0,0.0,101.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,276.0,2.0,109.0,19570.0,0.0,11.0,0.0,0.0,0.0,125.3,13.0,0.0
129,2364.0,2012.0,7.0,200.0,0.0,5.0,408.0,0.0,0.0,3461.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,915.0,0.0,261.0,17860.0,0.0,3.0,0.0,0.0,0.0,126.3,26.0,0.0
130,6751.0,2011.0,6.0,200.0,0.0,2.0,174.0,0.0,0.0,41.0,1.0,0.0,7.0,147.0,1994.0,0.0,1.5,0.0,15.0,72.0,13.0,7.0,7.0,1265.0,3.0,4194.0,9867.0,1.0,35.0,8.0,0.0,1.0,70.9,1328.0,1.0
131,4579.0,2013.0,2.0,200.0,0.0,3.0,2.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,221.0,0.0,197.0,21230.0,0.0,3.0,0.0,0.0,0.0,144.0,21.0,0.0
132,2824.0,2013.0,5.0,200.0,0.0,1.0,8.0,0.0,0.0,94.0,0.0,0.0,1.0,14.0,179.0,0.1,2.0,0.0,5.0,2.0,0.0,7.0,0.0,2324.0,0.0,42.0,31400.0,0.0,5.0,0.0,2.0,0.0,185.1,38.0,0.0
133,1998.0,2019.0,4.0,303.0,0.0,1.0,113.0,0.0,0.0,3349.0,0.0,0.0,2.0,17.0,132.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,828.0,0.0,312.0,15900.0,0.0,6.0,0.0,0.0,0.0,133.2,26.0,0.0
134,2871.0,2010.0,18.0,200.0,0.0,8.0,17.0,2.0,0.0,3566.0,0.0,1.0,1.0,13.0,105.0,0.0,2.0,1.0,2.0,1.0,1.0,8.0,0.0,2243.0,0.0,18.0,21760.0,0.0,2.0,0.0,0.0,0.0,148.4,46.0,1.0
135,5043.0,2013.0,2.0,200.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,0.0,152.0,25060.0,0.0,4.0,0.0,0.0,0.0,138.6,8.0,0.0
136,1537.0,2010.0,11.0,364.0,0.0,10.0,168.0,0.0,0.0,3913.0,0.0,0.0,5.0,15.0,253.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,296.0,0.0,472.0,12510.0,1.0,22.0,0.0,0.0,0.0,144.9,27.0,0.0
137,3251.0,2019.0,5.0,200.0,0.0,3.0,2.0,0.0,0.0,4162.0,0.0,0.0,2.0,1.0,399.0,0.0,9.0,4.0,2.0,15.0,0.0,5.0,0.0,1927.0,0.0,195.0,25730.0,0.0,9.0,0.0,0.0,0.0,137.7,49.0,0.0
138,1685.0,2009.0,1.0,200.0,0.0,3.0,7.0,11.0,0.0,18.0,0.0,0.0,8.0,67.0,215.0,0.0,3.0,1.0,6.0,7.0,0.0,0.0,2.0,355.0,0.0,1415.0,13937.0,1.0,8.0,1.0,0.0,0.0,134.9,55.0,0.0
139,2194.0,2007.0,4.0,340.0,0.0,7.0,148.0,0.0,0.0,3195.0,0.0,0.0,13.0,150.0,744.0,0.0,11.0,0.0,6.0,7.0,3.0,0.0,11.0,2312.0,1.0,2241.0,27509.0,2.0,242.0,0.0,3.0,1.0,143.6,110.0,0.0
140,2221.0,2010.0,10.0,200.0,0.0,9.0,182.0,0.0,0.0,2758.0,0.0,0.0,10.0,48.0,712.0,0.0,1.5,0.0,5.0,8.0,2.0,0.0,3.0,1681.0,0.0,244.0,24171.0,0.0,7.0,0.0,0.0,0.0,137.8,65.0,0.0
141,2393.0,2008.0,4.0,550.0,1.0,965.0,4.0,6.0,0.0,26.0,0.0,0.0,39.0,24.0,5522.0,0.0,12.0,0.0,0.0,45.0,110.0,0.0,5.0,1711.0,1.0,1044.0,24821.0,0.0,70.0,0.0,0.0,0.0,150.8,46.0,1.0
142,2201.0,2009.0,3.0,200.0,0.0,4.0,111.0,0.0,0.0,2887.0,0.0,0.0,2.0,13.0,333.0,0.0,15.0,1.0,1.0,3.0,38.0,2.0,1.0,2538.0,0.0,61.0,27895.0,0.0,2.0,0.0,0.0,0.0,147.6,41.0,0.0
143,1730.0,2008.0,7.0,200.0,0.0,10.0,102.0,0.0,0.0,3088.0,0.0,0.0,3.0,129.0,1095.0,0.0,1.0,0.0,8.0,44.0,10.0,12.0,2.0,1204.0,3.0,4100.0,9615.0,0.0,24.0,6.0,0.0,0.0,69.6,1364.0,0.0
144,5572.0,2013.0,8.0,200.0,0.0,0.0,195.0,0.0,0.0,24.0,0.0,0.0,77.0,3.0,818.0,0.5,7.0,0.0,360.0,33.0,1.0,4.0,6.0,204.0,0.0,1061.0,18290.0,0.0,689.0,0.0,24.0,2.0,146.7,11.0,0.0
145,1758.0,2008.0,10.0,958.0,0.0,0.0,10.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2177.0,1.0,58.0,32712.0,2.0,1.0,1.0,0.0,0.0,203.3,19.0,0.0
146,2936.0,2008.0,4.0,200.0,0.0,3.0,112.0,0.0,0.0,3444.0,0.0,0.0,3.0,9.0,173.0,0.0,0.0,0.0,9.0,3.0,9.0,4.0,0.0,1199.0,2.0,153.0,9960.0,1.0,29.0,0.0,0.0,0.0,70.3,1373.0,0.0
147,2440.0,2013.0,6.0,200.0,0.0,88.0,2.0,1.0,0.0,57.0,0.0,0.0,8.0,2.0,952.0,0.0,20.0,0.0,5.0,10.0,3.0,4.0,2.0,611.0,0.0,795.0,27540.0,0.0,277.0,0.0,4.0,0.0,133.5,66.0,1.0
148,1000.0,2008.0,6.0,200.0,0.0,2.0,3.0,0.0,0.0,48.0,1.0,0.0,3.0,72.0,725.0,0.0,2.5,0.0,9.0,41.0,13.0,8.0,3.0,1213.0,1.0,721.0,10301.0,1.0,30.0,4.0,0.0,0.0,70.6,1355.0,0.0
149,1712.0,2018.0,4.0,375.0,0.0,2.0,5.0,0.0,0.0,3453.0,0.0,0.0,3.0,1.0,193.0,0.0,3.0,0.0,14.0,3.0,0.0,6.0,0.0,335.0,0.0,232.0,22060.0,0.0,119.0,0.0,0.0,0.0,139.6,12.0,0.0
150,1145.0,2017.0,3.0,200.0,0.0,3.0,7.0,7.0,0.0,2505.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,0.0,312.0,0.0,33.0,19770.0,0.0,2.0,0.0,0.0,0.0,129.7,57.0,0.0
151,6262.0,2020.0,1.0,506.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,1.0,4.0,45.0,0.0,0.5,0.0,8.0,0.0,1.0,17.0,0.0,1064.0,4.0,75.0,5357.0,0.0,45.0,0.0,0.0,0.0,112.3,1062.0,0.0
152,1443.0,2012.0,6.0,200.0,0.0,4.0,7.0,0.0,0.0,2268.0,0.0,0.0,4.0,1.0,223.0,0.0,1.0,0.0,2.0,4.0,0.0,4.0,0.0,288.0,0.0,1046.0,6913.0,0.0,5.0,1.0,0.0,0.0,181.1,27.0,0.0
153,1379.0,2009.0,6.0,200.0,0.0,1.0,2.0,0.0,0.0,1819.0,0.0,0.0,0.0,31.0,147.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,604.0,0.0,301.0,29020.0,0.0,11.0,0.0,0.0,0.0,231.7,79.0,0.0
154,5789.0,2012.0,3.0,200.0,0.0,7.0,197.0,0.0,0.0,2450.0,0.0,0.0,6.0,10.0,520.0,0.0,3.0,0.0,36.0,8.0,13.0,0.0,1.0,1318.0,6.0,320.0,10515.0,3.0,25.0,1.0,0.0,0.0,53.1,1449.0,0.0
155,3124.0,2009.0,2.0,200.0,0.0,3.0,3.0,2.0,0.0,82.0,0.0,0.0,1.0,1.0,83.0,0.0,1.5,0.0,2.0,1.0,1.0,1.0,1.0,1987.0,0.0,74.0,22602.0,0.0,0.0,0.0,0.0,0.0,133.2,126.0,0.0
156,2456.0,2008.0,5.0,550.0,0.0,2.0,2.0,2.0,0.0,8.0,0.0,0.0,3.0,10.0,124.0,0.0,8.0,1.0,3.0,4.0,0.0,2.0,1.0,286.0,1.0,4399.0,7235.0,0.0,30.0,1.0,0.0,0.0,184.3,42.0,0.0
157,6460.0,2018.0,5.0,200.0,0.0,1.0,2.0,0.0,0.0,143.0,0.0,0.0,1.0,3.0,158.0,0.0,6.0,0.0,0.0,1.0,4.0,4.0,0.0,2254.0,0.0,81.0,28804.0,0.0,3.0,0.0,0.0,0.0,146.9,13.0,0.0
158,2603.0,2010.0,15.0,200.0,0.0,2.0,1.0,0.0,0.0,20.0,0.0,0.0,2.0,0.0,145.0,0.0,2.0,0.0,1.0,1.0,0.0,6.0,0.0,1022.0,0.0,160.0,20860.0,0.0,17.0,0.0,0.0,0.0,127.0,16.0,0.0
159,1393.0,2012.0,3.0,593.0,0.0,10.0,0.0,1.0,0.0,8.0,0.0,0.0,6.0,11.0,124.0,0.0,5.0,0.0,13.0,6.0,4.0,55.0,1.0,1014.0,2.0,104.0,4058.0,0.0,27.0,0.0,1.0,0.0,46.8,1216.0,0.0
160,3457.0,2016.0,5.0,200.0,0.0,3.0,426.0,0.0,0.0,3244.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,387.0,0.0,7.0,17740.0,0.0,6.0,0.0,0.0,0.0,140.1,32.0,0.0
161,8132.0,2009.0,6.0,200.0,0.0,3.0,15.0,0.0,0.0,42.0,0.0,0.0,11.0,60.0,667.0,0.0,4.0,2.0,2.0,9.0,1.0,2.0,4.0,591.0,1.0,1563.0,7743.0,1.0,3.0,0.0,0.0,0.0,133.4,50.0,0.0
162,1373.0,2011.0,13.0,200.0,0.0,0.0,3.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,353.0,0.0,54.0,11520.0,0.0,11.0,0.0,0.0,0.0,134.8,116.0,0.0
163,2387.0,2021.0,6.0,379.0,0.0,0.0,2.0,0.0,0.0,879.0,0.0,0.0,3.0,0.0,144.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,274.0,0.0,222.0,16790.0,3.0,32.0,0.0,0.0,0.0,126.1,9.0,0.0
164,4822.0,2012.0,6.0,200.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,136.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,913.0,3.0,2061.0,25300.0,0.0,11.0,0.0,0.0,0.0,150.8,17.0,0.0
165,1879.0,2019.0,3.0,200.0,0.0,13.0,101.0,0.0,0.0,3513.0,0.0,0.0,0.0,2.0,105.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,2449.0,0.0,85.0,30460.0,0.0,4.0,0.0,0.0,0.0,142.4,26.0,0.0
166,2061.0,2008.0,5.0,550.0,0.0,6.0,2.0,0.0,0.0,3101.0,0.0,0.0,1.0,83.0,79.0,0.0,1.0,1.0,1.0,2.0,0.0,5.0,2.0,207.0,0.0,89.0,5615.0,0.0,7.0,0.0,0.0,0.0,137.8,62.0,0.0
167,2406.0,2009.0,8.0,200.0,0.0,1.0,196.0,0.0,0.0,12.0,0.0,0.0,3.0,6.0,119.0,0.0,10.5,0.0,2.0,1.0,3.0,0.0,1.0,2258.0,1.0,3847.0,27494.0,1.0,9.0,1.0,0.0,0.0,148.3,50.0,0.0
168,2031.0,2011.0,5.0,200.0,0.0,11.0,208.0,0.0,0.0,2656.0,0.0,0.0,2.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,56.0,10980.0,0.0,4.0,0.0,0.0,0.0,161.3,11.0,0.0
169,1756.0,2014.0,7.0,200.0,0.0,0.0,141.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,541.0,0.0,72.0,18640.0,0.0,2.0,0.0,0.0,0.0,151.6,13.0,0.0
170,1364.0,2014.0,47.0,375.0,0.0,3.0,1.0,1.0,0.0,2518.0,0.0,0.0,2.0,115.0,74.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,5.0,757.0,2.0,70.0,15310.0,0.0,3.0,0.0,0.0,0.0,135.9,80.0,0.0
171,2089.0,2016.0,10.0,200.0,0.0,4.0,512.0,0.0,0.0,4322.0,0.0,0.0,7.0,819.0,494.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,32.0,424.0,6.0,119.0,14210.0,0.0,15.0,0.0,0.0,0.0,140.2,472.0,0.0
172,2091.0,2013.0,9.0,200.0,0.0,0.0,153.0,0.0,0.0,1.0,0.0,0.0,1.0,66.0,33.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,2.0,977.0,0.0,47.0,18910.0,0.0,0.0,0.0,0.0,0.0,122.5,108.0,0.0
173,6182.0,2013.0,7.0,200.0,0.0,2.0,94.0,0.0,0.0,156.0,0.0,0.0,2.0,7.0,98.0,0.0,6.0,0.0,4.0,1.0,4.0,0.0,1.0,2199.0,1.0,65.0,28577.0,1.0,4.0,1.0,0.0,0.0,138.9,82.0,0.0
174,2092.0,2011.0,4.0,200.0,0.0,0.0,3.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,59.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,937.0,0.0,568.0,19600.0,0.0,3.0,0.0,0.0,0.0,138.7,9.0,0.0
175,4493.0,2013.0,27.0,200.0,0.0,0.0,69.0,0.0,0.0,262.0,0.0,0.0,3.0,1.0,366.0,0.0,4.5,0.0,4.0,2.0,0.0,0.0,0.0,434.0,0.0,524.0,18565.0,0.0,36.0,0.0,1.0,0.0,136.1,12.0,0.0
176,1970.0,2019.0,1.0,632.0,0.0,3.0,0.0,0.0,0.0,3405.0,0.0,0.0,6.0,319.0,266.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,11.0,308.0,0.0,231.0,4281.0,0.0,2.0,0.0,0.0,0.0,115.7,200.0,0.0
177,4154.0,2015.0,4.0,200.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,6.0,2.0,529.0,0.2,9.0,0.0,6.0,6.0,0.0,5.0,4.0,198.0,1.0,1955.0,10980.0,1.0,240.0,0.0,5.0,0.0,144.2,20.0,0.0
178,2068.0,2016.0,4.0,1268.0,0.0,4.0,122.0,0.0,0.0,3714.0,0.0,0.0,8.0,2.0,1772.0,0.3,3.0,0.0,0.0,13.0,12.0,2.0,1.0,2078.0,1.0,232.0,26560.0,0.0,17.0,0.0,0.0,0.0,176.3,13.0,0.0
179,2009.0,2011.0,3.0,200.0,0.0,0.0,204.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1211.0,0.0,38.0,22560.0,0.0,2.0,0.0,0.0,0.0,127.1,7.0,0.0
180,1696.0,2014.0,5.0,200.0,0.0,1.0,511.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,183.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,1779.0,0.0,26.0,24210.0,0.0,14.0,0.0,0.0,0.0,177.2,134.0,0.0
181,2920.0,2008.0,6.0,375.0,0.0,5.0,3.0,0.0,0.0,2745.0,0.0,0.0,12.0,436.0,509.0,0.0,3.0,1.0,2.0,10.0,0.0,0.0,15.0,198.0,0.0,453.0,5183.0,0.0,19.0,0.0,0.0,0.0,121.7,272.0,0.0
182,5011.0,2008.0,6.0,200.0,0.0,1.0,3.0,2.0,0.0,96.0,0.0,0.0,2.0,15.0,55.0,0.0,0.0,0.0,470.0,1.0,0.0,2.0,0.0,807.0,0.0,139.0,14296.0,0.0,9.0,0.0,0.0,0.0,196.5,705.0,0.0
183,2401.0,2008.0,3.0,375.0,0.0,5.0,11.0,0.0,0.0,3370.0,0.0,0.0,3.0,173.0,519.0,0.0,0.5,0.0,9.0,40.0,10.0,4.0,3.0,1068.0,1.0,325.0,8494.0,1.0,31.0,5.0,0.0,0.0,70.6,955.0,0.0
184,2061.0,2008.0,5.0,550.0,0.0,1.0,3.0,1.0,0.0,101.0,0.0,0.0,0.0,1.0,32.0,0.0,6.0,0.0,12.0,0.0,1.0,3.0,0.0,2183.0,0.0,193.0,28500.0,0.0,1.0,0.0,0.0,0.0,145.7,34.0,0.0
185,4194.0,2015.0,5.0,200.0,0.0,2.0,7.0,0.0,0.0,200.0,0.0,0.0,3.0,1.0,239.0,0.0,3.0,0.0,4.0,2.0,2.0,3.0,0.0,253.0,0.0,216.0,13620.0,1.0,33.0,0.0,1.0,0.0,142.0,54.0,0.0
186,1744.0,2010.0,7.0,200.0,0.0,3.0,94.0,0.0,0.0,2512.0,0.0,0.0,10.0,196.0,967.0,0.0,14.0,0.0,32.0,7.0,0.0,12.0,9.0,356.0,0.0,2091.0,22030.0,0.0,438.0,0.0,9.0,0.0,146.4,124.0,0.0
