ANONYMOUS_1,YEAR,SAMPLE_TRANSFER_DAY,ANONYMOUS_2,AG,AL,B,BA,BE,CA,CD,CO,CR,CU,FE,H2O,K,LI,MG,MN,MO,NA,NI,P,PB,PQINDEX,S,SB,SI,SN,TI,V,V40,ZN,Y_LABEL
1997.0,2021.0,4.0,331.0,0.0,2.0,28.0,0.0,0.0,3392.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,11.0,0.0,3.0,3.0,0.0,1044.0,0.0,15.0,4363.0,0.0,3.0,0.0,0.0,0.0,89.2,1094.0,0.0
1372.0,2007.0,2.0,572.0,0.0,1.0,19.0,0.0,0.0,139.0,0.0,0.0,0.0,82.0,15.0,0.0,0.0,0.0,9.0,1.0,8.0,6.0,0.0,1062.0,0.0,10.0,10006.0,0.0,3.0,1.0,0.0,0.0,65.0,1173.0,0.0
5338.0,2021.0,2.0,200.0,0.0,4.0,76.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,9.0,0.0,0.0,3.0,1.0,1102.0,0.0,8.0,4170.0,0.0,3.0,0.0,0.0,0.0,76.3,823.0,1.0
1351.0,2022.0,1.0,551.0,0.0,1.0,2.0,0.0,0.0,1135.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,878.0,0.0,41.0,36.0,0.0,1058.0,1.0,10.0,3421.0,0.0,6.0,0.0,0.0,0.0,61.5,1146.0,0.0
3607.0,2016.0,8.0,200.0,0.0,0.0,9.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,20.0,0.0,4.0,0.0,7.0,1.0,0.0,22.0,0.0,999.0,0.0,20.0,4201.0,0.0,3.0,0.0,0.0,0.0,56.7,1132.0,0.0
1352.0,2007.0,6.0,550.0,0.0,2.0,92.0,4.0,0.0,3142.0,0.0,0.0,1.0,373.0,14.0,0.0,6.0,0.0,7.0,1.0,2.0,21.0,0.0,1077.0,2.0,27.0,5126.0,2.0,5.0,1.0,0.0,0.0,58.8,1021.0,0.0
1685.0,2013.0,5.0,200.0,0.0,0.0,18.0,0.0,0.0,136.0,0.0,0.0,0.0,7.0,19.0,0.0,3.0,0.0,8.0,6.0,2.0,25.0,0.0,938.0,0.0,14.0,4096.0,0.0,4.0,0.0,0.0,0.0,64.2,1041.0,0.0
1753.0,2013.0,7.0,200.0,0.0,11.0,151.0,0.0,0.0,3393.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,0.0,13.0,0.0,3.0,3.0,0.0,1066.0,0.0,9.0,5263.0,0.0,4.0,0.0,0.0,0.0,72.0,1274.0,0.0
1354.0,2007.0,2.0,375.0,0.0,1.0,4.0,2.0,0.0,53.0,0.0,0.0,0.0,1019.0,35.0,0.0,0.0,1.0,11.0,1.0,159.0,12.0,0.0,1290.0,0.0,17.0,4156.0,0.0,4.0,0.0,0.0,0.0,68.2,1328.0,0.0
2498.0,2013.0,8.0,200.0,0.0,2.0,12.0,0.0,0.0,1978.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,102.0,0.0,169.0,3.0,0.0,1375.0,0.0,18.0,5206.0,0.0,3.0,0.0,0.0,0.0,81.7,1490.0,0.0
1399.0,2017.0,13.0,200.0,0.0,3.0,118.0,1.0,0.0,3400.0,0.0,0.0,0.0,4.0,21.0,0.0,4.0,0.0,3.0,0.0,0.0,26.0,0.0,1097.0,0.0,21.0,4766.0,0.0,3.0,0.0,0.0,0.0,55.9,1332.0,0.0
2872.0,2008.0,7.0,200.0,0.0,3.0,263.0,1.0,0.0,2974.0,0.0,0.0,0.0,178.0,15.0,0.0,4.0,0.0,18.0,1.0,71.0,0.0,0.0,1168.0,0.0,6.0,7904.0,0.0,7.0,1.0,0.0,0.0,74.4,1317.0,0.0
7367.0,2014.0,7.0,200.0,0.0,2.0,1.0,0.0,0.0,2048.0,0.0,0.0,0.0,1.0,23.0,0.0,1.0,0.0,204.0,0.0,44.0,3.0,0.0,1159.0,0.0,18.0,6355.0,0.0,4.0,0.0,0.0,0.0,79.5,1242.0,0.0
3620.0,2021.0,9.0,365.0,0.0,2.0,4.0,0.0,0.0,3742.0,0.0,0.0,0.0,1.0,16.0,0.0,2.5,0.0,44.0,0.0,3.0,6.0,0.0,1071.0,3.0,16.0,4440.0,0.0,3.0,0.0,0.0,0.0,71.4,1175.0,0.0
1380.0,2009.0,2.0,200.0,0.0,2.0,6.0,1.0,0.0,19.0,0.0,0.0,0.0,26.0,4.0,0.0,3.0,0.0,22.0,0.0,126.0,3.0,0.0,796.0,2.0,1.0,5893.0,0.0,38.0,0.0,0.0,0.0,85.1,877.0,0.0
5125.0,2014.0,4.0,200.0,0.0,9.0,87.0,0.0,0.0,3632.0,0.0,0.0,0.0,436.0,14.0,0.0,5.0,0.0,15.0,1.0,8.0,10.0,0.0,1129.0,2.0,43.0,6560.0,1.0,6.0,0.0,0.0,0.0,60.4,1153.0,0.0
1334.0,2008.0,7.0,534.0,0.0,2.0,14.0,0.0,0.0,134.0,0.0,0.0,0.0,767.0,31.0,0.0,2.0,0.0,13.0,0.0,122.0,9.0,0.0,1168.0,0.0,12.0,5633.0,0.0,6.0,0.0,0.0,0.0,66.2,1306.0,0.0
3455.0,2021.0,1.0,1206.0,0.0,1.0,31.0,0.0,0.0,699.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,43.0,0.0,2.0,5.0,0.0,947.0,1.0,11.0,4465.0,2.0,3.0,0.0,0.0,0.0,72.8,1036.0,0.0
1370.0,2013.0,7.0,200.0,0.0,2.0,147.0,1.0,0.0,91.0,0.0,0.0,0.0,114.0,22.0,0.0,2.0,0.0,25.0,8.0,4.0,12.0,0.0,1003.0,69.0,31.0,4754.0,0.0,5.0,5.0,0.0,0.0,61.6,1025.0,0.0
7125.0,2017.0,5.0,746.0,0.0,6.0,2.0,0.0,0.0,109.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,12.0,0.0,184.0,11.0,0.0,1117.0,0.0,23.0,4717.0,0.0,3.0,0.0,0.0,0.0,72.9,1245.0,0.0
2724.0,2014.0,8.0,200.0,0.0,5.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,8.0,51.0,0.0,0.0,0.0,13.0,0.0,39.0,5.0,0.0,945.0,0.0,47.0,9478.0,0.0,17.0,0.0,0.0,0.0,67.9,982.0,0.0
2571.0,2017.0,7.0,371.0,0.0,4.0,0.0,0.0,0.0,3642.0,0.0,0.0,0.0,50.0,36.0,0.0,4.0,0.0,23.0,1.0,1.0,0.0,0.0,827.0,2.0,34.0,9423.0,1.0,10.0,0.0,0.0,0.0,108.6,971.0,0.0
2122.0,2008.0,5.0,200.0,0.0,3.0,13.0,0.0,0.0,124.0,0.0,0.0,0.0,322.0,30.0,0.0,11.0,0.0,7.0,0.0,4.0,36.0,0.0,1060.0,2.0,15.0,4178.0,0.0,4.0,0.0,0.0,0.0,67.7,1195.0,0.0
3873.0,2015.0,4.0,200.0,0.0,1.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,3.0,30.0,0.0,2.0,0.0,9.0,0.0,71.0,6.0,0.0,1108.0,0.0,25.0,6500.0,0.0,9.0,0.0,0.0,0.0,77.4,1127.0,0.0
3859.0,2018.0,5.0,200.0,0.0,4.0,3.0,0.0,0.0,49.0,0.0,0.0,0.0,1.0,17.0,0.0,2.0,0.0,21.0,0.0,215.0,5.0,0.0,1169.0,0.0,20.0,4255.0,0.0,3.0,0.0,0.0,0.0,76.2,1256.0,0.0
2169.0,2017.0,8.0,669.0,0.0,0.0,122.0,0.0,0.0,3428.0,0.0,0.0,0.0,9.0,9.0,0.2,2.0,0.0,47.0,0.0,4.0,23.0,0.0,942.0,1.0,5.0,4000.0,0.0,4.0,0.0,0.0,0.0,65.6,992.0,0.0
6950.0,2021.0,2.0,550.0,0.0,12.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,12.0,0.0,0.0,3.0,0.0,986.0,0.0,8.0,4527.0,0.0,3.0,0.0,0.0,0.0,72.2,1061.0,0.0
2407.0,2018.0,3.0,200.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,235.0,21.0,0.0,2.0,0.0,11.0,1.0,0.0,2.0,0.0,914.0,42.0,18.0,11172.0,1.0,5.0,4.0,0.0,0.0,71.1,1053.0,0.0
1768.0,2010.0,9.0,350.0,0.0,3.0,21.0,0.0,0.0,2181.0,0.0,0.0,0.0,360.0,29.0,0.0,2.0,0.0,17.0,0.0,5.0,13.0,0.0,1089.0,0.0,17.0,8408.0,0.0,3.0,0.0,0.0,0.0,70.5,1160.0,0.0
1939.0,2008.0,1.0,200.0,0.0,0.0,12.0,0.0,0.0,114.0,0.0,0.0,0.0,79.0,21.0,0.0,5.0,0.0,11.0,0.0,12.0,7.0,0.0,1026.0,1.0,13.0,9293.0,1.0,5.0,0.0,0.0,0.0,61.6,1121.0,0.0
3445.0,2010.0,3.0,200.0,0.0,0.0,4.0,0.0,0.0,62.0,0.0,0.0,0.0,20.0,19.0,0.0,4.0,0.0,9.0,0.0,2.0,21.0,0.0,1065.0,0.0,1.0,4272.0,0.0,3.0,0.0,0.0,0.0,65.9,1128.0,0.0
1939.0,2008.0,7.0,200.0,0.0,2.0,9.0,0.0,0.0,223.0,0.0,0.0,0.0,279.0,24.0,0.0,2.0,0.0,10.0,1.0,121.0,18.0,0.0,1193.0,0.0,21.0,5836.0,1.0,9.0,0.0,0.0,0.0,68.8,1297.0,0.0
6427.0,2009.0,9.0,200.0,0.0,3.0,331.0,0.0,0.0,2815.0,0.0,0.0,0.0,69.0,58.0,0.0,9.0,1.0,42.0,2.0,0.0,7.0,0.0,345.0,736.0,33.0,2615.0,1.0,6.0,1.0,0.0,0.0,28.6,307.0,0.0
1372.0,2007.0,3.0,572.0,0.0,2.0,105.0,6.0,0.0,3459.0,0.5,0.0,1.0,50.0,17.0,0.0,8.0,0.0,9.0,0.0,14.0,27.0,0.0,1048.0,1.0,21.0,6581.0,2.0,8.0,1.0,0.0,0.0,58.9,1087.0,0.0
1597.0,2014.0,2.0,200.0,0.0,0.0,7.0,0.0,0.0,134.0,0.0,0.0,0.0,7.0,15.0,0.0,2.0,0.0,7.0,2.0,31.0,12.0,0.0,984.0,0.0,26.0,4234.0,0.0,3.0,0.0,0.0,0.0,66.5,1072.0,0.0
2169.0,2017.0,8.0,669.0,0.0,0.0,118.0,5.0,0.0,3330.0,0.0,0.0,0.0,4.0,17.0,0.0,2.0,0.0,10.0,0.0,0.0,12.0,0.0,1047.0,2.0,9.0,3867.0,0.0,3.0,2.0,0.0,0.0,63.4,1137.0,0.0
3070.0,2015.0,7.0,200.0,0.0,3.0,2.0,0.0,0.0,8.0,0.0,0.0,1.0,4.0,21.0,0.0,2.0,0.0,17.0,1.0,31.0,4.0,0.0,850.0,1.0,14.0,11560.0,1.0,9.0,0.0,0.0,0.0,71.6,898.0,0.0
2047.0,2012.0,13.0,200.0,0.0,2.0,15.0,0.0,0.0,124.0,0.0,0.0,0.0,354.0,24.0,0.0,3.0,0.0,8.0,4.0,3.0,26.0,0.0,1115.0,0.0,7.0,4581.0,0.0,4.0,0.0,0.0,0.0,64.2,1268.0,0.0
1415.0,2008.0,2.0,550.0,0.0,7.0,97.0,2.0,0.0,2985.0,0.0,0.0,1.0,1344.0,21.0,0.0,12.0,0.0,9.0,1.0,16.0,27.0,1.0,1017.0,2.0,20.0,4773.0,0.0,6.0,1.0,0.0,0.0,56.4,1146.0,0.0
1721.0,2008.0,6.0,550.0,0.0,2.0,102.0,6.0,0.0,3290.0,0.0,0.0,1.0,346.0,19.0,0.0,5.0,0.0,45.0,0.0,15.0,5.0,0.0,1142.0,3.0,41.0,8213.0,2.0,5.0,1.0,0.0,0.0,67.5,1271.0,0.0
3450.0,2009.0,1.0,200.0,0.0,0.0,203.0,0.0,0.0,29.0,0.0,0.0,0.0,302.0,24.0,0.0,0.0,0.0,4.0,0.0,4.0,14.0,0.0,817.0,0.0,11.0,3067.0,0.0,2.0,0.0,0.0,0.0,55.5,938.0,0.0
6539.0,2019.0,7.0,200.0,0.0,5.0,409.0,0.0,0.0,3397.0,0.0,0.0,0.0,2.0,21.0,0.0,3.0,0.0,21.0,0.0,79.0,8.0,0.0,1120.0,0.0,22.0,5986.0,0.0,3.0,0.0,0.0,0.0,70.3,1186.0,0.0
3055.0,2016.0,6.0,200.0,0.0,4.0,147.0,0.0,0.0,3268.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,11.0,0.0,2.0,3.0,0.0,931.0,0.0,9.0,6057.0,0.0,3.0,0.0,0.0,0.0,73.8,1074.0,0.0
6460.0,2018.0,5.0,200.0,0.0,3.0,3.0,0.0,0.0,86.0,1.0,0.0,0.0,184.0,10.0,0.0,0.5,0.0,25.0,1.0,9.0,0.0,0.0,1219.0,0.0,11.0,8477.0,0.0,8.0,0.0,0.0,0.0,68.5,1290.0,0.0
2143.0,2021.0,2.0,1343.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,15.0,0.0,1.0,7.0,0.0,846.0,3.0,8.0,4302.0,2.0,3.0,0.0,0.0,0.0,74.3,776.0,0.0
1359.0,2013.0,6.0,559.0,0.0,1.0,83.0,2.0,0.0,2689.0,0.0,0.0,0.0,2.0,19.0,0.0,1.0,0.0,13.0,2.0,202.0,9.0,0.0,1272.0,0.0,19.0,4958.0,0.0,6.0,0.0,0.0,0.0,75.2,1364.0,0.0
1554.0,2014.0,3.0,200.0,0.0,5.0,10.0,0.0,0.0,2959.0,0.0,0.0,0.0,169.0,19.0,0.0,0.0,0.0,13.0,5.0,240.0,12.0,0.0,1222.0,213.0,6.0,5265.0,0.0,4.0,8.0,0.0,0.0,75.7,1359.0,0.0
2545.0,2012.0,13.0,200.0,0.0,2.0,96.0,0.0,0.0,2959.0,0.0,0.0,0.0,184.0,23.0,0.0,4.0,0.0,10.0,0.0,22.0,8.0,0.0,978.0,0.0,12.0,4804.0,0.0,5.0,0.0,0.0,0.0,72.7,1074.0,0.0
1496.0,2009.0,5.0,696.0,0.0,18.0,3.0,4.0,0.0,34.0,0.0,0.0,0.0,517.0,20.0,0.0,3.0,0.0,10.0,1.0,108.0,13.0,0.0,1095.0,1.0,14.0,4428.0,0.0,6.0,0.0,0.0,0.0,69.0,1129.0,1.0
5140.0,2022.0,1.0,558.0,0.0,3.0,59.0,0.0,0.0,3286.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,15.0,0.0,21.0,4.0,0.0,933.0,0.0,5.0,3438.0,0.0,8.0,0.0,0.0,0.0,78.6,954.0,0.0
1737.0,2018.0,4.0,200.0,0.0,2.0,4.0,0.0,0.0,157.0,0.0,0.0,1.0,4.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,270.0,0.0,44.0,1416.0,0.0,5.0,0.0,0.0,0.0,37.3,19.0,0.0
6334.0,2017.0,2.0,200.0,0.0,0.0,126.0,0.0,0.0,3579.0,1.0,0.0,2.0,2.0,13.0,0.0,1.0,0.0,807.0,0.0,36.0,22.0,0.0,1008.0,0.0,15.0,3731.0,0.0,4.0,0.0,0.0,0.0,63.8,1161.0,0.0
1385.0,2016.0,3.0,200.0,0.0,1.0,2.0,0.0,0.0,3473.0,0.0,0.0,0.0,2.0,16.0,0.0,2.0,0.0,6.0,0.0,40.0,3.0,0.0,982.0,0.0,529.0,11390.0,0.0,11.0,0.0,0.0,0.0,79.5,1047.0,0.0
3192.0,2014.0,5.0,200.0,0.0,0.0,4.0,0.0,0.0,88.0,0.0,0.0,0.0,30.0,52.0,0.0,1.0,0.0,156.0,6.0,6.0,5.0,0.0,997.0,1.0,37.0,7304.0,0.0,5.0,0.0,1.0,0.0,73.4,974.0,0.0
2419.0,2022.0,5.0,531.0,0.0,2.0,3.0,0.0,0.0,3329.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,98.0,0.0,5.0,5.0,0.0,978.0,0.0,8.0,4474.0,0.0,2.0,0.0,0.0,0.0,68.8,1100.0,0.0
2904.0,2008.0,5.0,375.0,0.0,32.0,26.0,0.0,0.0,2936.0,0.0,0.0,0.0,352.0,14.0,0.0,6.0,0.0,43.0,0.0,6.0,5.0,0.0,1090.0,2.0,19.0,7396.0,1.0,6.0,0.0,0.0,0.0,66.0,1158.0,1.0
4088.0,2019.0,5.0,606.0,0.0,2.0,4.0,0.0,0.0,3237.0,0.0,0.0,0.0,33.0,14.0,0.0,5.0,0.0,11.0,0.0,19.0,12.0,0.0,1087.0,2.0,16.0,6943.0,0.0,4.0,0.0,0.0,0.0,76.3,1204.0,0.0
10884.0,2018.0,4.0,550.0,0.0,2.0,6.0,0.0,0.0,3555.0,0.0,0.0,0.0,1.0,18.0,0.0,2.0,0.0,9.0,0.0,185.0,7.0,0.0,1199.0,2.0,18.0,5116.0,0.0,2.0,0.0,0.0,0.0,75.1,1482.0,0.0
1343.0,2011.0,6.0,200.0,0.0,2.0,6.0,0.0,0.0,2643.0,0.0,0.0,0.0,2.0,16.0,0.0,1.0,0.0,9.0,1.0,172.0,9.0,0.0,1098.0,0.0,17.0,3774.0,0.0,4.0,0.0,0.0,0.0,77.6,1313.0,0.0
1000.0,2014.0,7.0,200.0,0.0,8.0,77.0,0.0,0.0,3008.0,0.0,0.0,0.0,723.0,88.0,0.0,1.5,0.0,28.0,1.0,0.0,1.0,0.0,357.0,113.0,20.0,7222.0,0.0,4.0,6.0,0.0,0.0,28.1,190.0,0.0
6334.0,2017.0,2.0,200.0,0.0,0.0,118.0,0.0,0.0,3472.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,8.0,0.0,0.0,24.0,0.0,1012.0,0.0,26.0,4181.0,0.0,4.0,0.0,0.0,0.0,57.4,1133.0,0.0
1595.0,2022.0,3.0,795.0,0.0,2.0,13.0,0.0,0.0,860.0,0.0,0.0,0.0,3.0,14.0,0.0,1.0,0.0,862.0,0.0,41.0,22.0,0.0,912.0,0.0,11.0,2796.0,2.0,5.0,0.0,0.0,0.0,58.7,1229.0,0.0
3912.0,2014.0,5.0,200.0,0.0,4.0,2.0,0.0,0.0,2423.0,0.0,0.0,0.0,0.0,28.0,0.0,3.0,0.0,75.0,0.0,36.0,0.0,0.0,1121.0,0.0,21.0,6891.0,0.0,9.0,0.0,0.0,0.0,77.3,1176.0,0.0
1334.0,2008.0,7.0,534.0,0.0,3.0,103.0,3.0,0.0,3361.0,0.0,0.0,1.0,305.0,19.0,0.0,6.0,0.0,101.0,1.0,22.0,7.0,0.0,1152.0,2.0,9.0,9672.0,1.0,8.0,0.0,0.0,0.0,68.1,1311.0,0.0
1697.0,2014.0,11.0,200.0,0.0,169.0,104.0,2.0,0.0,27.0,0.0,0.0,1.0,28.0,15.0,0.0,2.0,0.0,7.0,2.0,2.0,23.0,0.0,856.0,0.0,9.0,3731.0,0.0,2.0,0.0,0.0,0.0,68.1,970.0,1.0
4151.0,2016.0,2.0,200.0,0.0,0.0,5.0,0.0,0.0,2395.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,17.0,0.0,253.0,2.0,0.0,1278.0,0.0,17.0,4831.0,0.0,4.0,0.0,0.0,0.0,83.6,1328.0,0.0
3494.0,2009.0,5.0,200.0,0.0,6.0,125.0,0.0,0.0,3048.0,0.0,0.0,0.0,90.0,16.0,0.0,1.0,0.0,15.0,0.0,151.0,4.0,0.0,1404.0,0.0,14.0,7944.0,0.0,7.0,1.0,0.0,0.0,79.2,1483.0,0.0
2068.0,2016.0,4.0,1268.0,0.0,2.0,426.0,0.0,0.0,3424.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,11.0,0.0,266.0,2.0,0.0,1272.0,0.0,21.0,5061.0,0.0,4.0,0.0,0.0,0.0,83.4,1366.0,0.0
1390.0,2008.0,2.0,375.0,0.0,1.0,1.0,4.0,0.0,16.0,0.0,0.0,0.0,182.0,11.0,0.0,4.0,0.0,10.0,1.0,88.0,3.0,0.0,1208.0,2.0,15.0,7555.0,2.0,7.0,0.0,0.0,0.0,75.4,1323.0,0.0
4381.0,2019.0,2.0,704.0,0.0,0.0,2.0,0.0,0.0,28.0,0.0,0.0,0.0,352.0,50.0,0.0,2.0,0.0,13.0,0.0,37.0,3.0,0.0,1092.0,0.0,7.0,4829.0,0.0,4.0,3.0,0.0,0.0,70.4,1111.0,0.0
4454.0,2016.0,11.0,200.0,0.0,5.0,147.0,0.0,0.0,3043.0,0.0,0.0,0.0,0.0,22.0,0.0,4.0,0.0,255.0,0.0,6.0,2.0,0.0,1275.0,0.0,13.0,7365.0,0.0,4.0,0.0,0.0,0.0,78.3,1349.0,0.0
2714.0,2016.0,7.0,200.0,1.0,3.0,38.0,0.0,0.0,3094.0,0.0,0.0,0.0,2.0,18.0,0.0,3.0,0.0,12.0,0.0,127.0,13.0,0.0,1078.0,0.0,14.0,4656.0,0.0,4.0,0.0,0.0,0.0,68.3,1349.0,0.0
4477.0,2020.0,1.0,812.0,0.0,7.0,0.0,0.0,0.0,59.0,0.0,0.0,1.0,2.0,13.0,0.0,2.0,0.0,292.0,0.0,17.0,16.0,0.0,1112.0,0.0,16.0,3862.0,0.0,3.0,0.0,0.0,0.0,68.1,1051.0,0.0
11531.0,2013.0,2.0,200.0,0.0,9.0,446.0,0.0,0.0,3133.0,0.0,0.0,0.0,661.0,24.0,0.0,0.0,0.0,11.0,1.0,185.0,10.0,0.0,1146.0,1.0,13.0,5324.0,0.0,8.0,0.0,0.0,0.0,74.7,1275.0,0.0
1534.0,2011.0,68.0,200.0,0.0,3.0,1.0,0.0,0.0,3363.0,0.0,0.0,0.0,65.0,17.0,0.0,8.0,0.0,6.0,0.0,3.0,20.0,0.0,1072.0,0.0,3.0,4502.0,0.0,3.0,0.0,0.0,0.0,66.5,1180.0,0.0
1355.0,2008.0,19.0,550.0,0.0,0.0,100.0,3.0,0.0,3504.0,0.0,0.0,0.0,199.0,11.0,0.0,1.0,0.0,12.0,0.0,3.0,10.0,0.0,1071.0,3.0,8.0,6262.0,0.0,3.0,1.0,0.0,0.0,63.1,1251.0,0.0
4892.0,2016.0,4.0,200.0,0.0,3.0,2.0,0.0,0.0,2814.0,0.0,0.0,0.0,4.0,12.0,0.0,2.0,0.0,89.0,0.0,1.0,10.0,0.0,982.0,0.0,15.0,3991.0,0.0,4.0,0.0,0.0,0.0,73.6,1135.0,0.0
2406.0,2009.0,3.0,200.0,0.0,3.0,113.0,0.0,0.0,3139.0,0.0,0.0,0.0,233.0,13.0,0.0,2.0,0.0,239.0,0.0,115.0,5.0,0.0,958.0,0.0,10.0,5120.0,0.0,7.0,0.0,0.0,0.0,77.9,1113.0,0.0
2402.0,2016.0,8.0,200.0,0.0,0.0,3.0,0.0,0.0,2523.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,10.0,0.0,3.0,3.0,0.0,974.0,0.0,15.0,4539.0,0.0,3.0,0.0,0.0,0.0,72.3,1093.0,0.0
5736.0,2014.0,6.0,200.0,0.0,2.0,7.0,0.0,0.0,2224.0,0.0,0.0,0.0,7.0,22.0,0.0,3.0,0.0,6.0,4.0,0.0,22.0,0.0,865.0,0.0,16.0,3887.0,0.0,2.0,0.0,0.0,0.0,62.1,941.0,0.0
2030.0,2016.0,23.0,200.0,0.0,7.0,167.0,0.0,0.0,3295.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,12.0,0.0,64.0,3.0,0.0,1089.0,0.0,6.0,4168.0,0.0,3.0,0.0,0.0,0.0,79.0,1161.0,0.0
3050.0,2016.0,2.0,200.0,0.0,0.0,2.0,1.0,0.0,18.0,0.0,0.0,0.0,2.0,27.0,0.0,1.0,0.0,10.0,0.0,2.0,6.0,0.0,1052.0,0.0,15.0,4081.0,0.0,4.0,0.0,0.0,0.0,69.3,1147.0,1.0
1324.0,2010.0,2.0,524.0,0.0,3.0,109.0,2.0,0.0,3555.0,0.0,0.0,0.0,294.0,27.0,0.0,7.0,0.0,7.0,0.0,4.0,30.0,0.0,1038.0,0.0,12.0,4121.0,0.0,4.0,0.0,0.0,0.0,70.5,1231.0,0.0
4453.0,2016.0,7.0,3653.0,0.0,0.0,2.0,0.0,0.0,2597.0,0.0,0.0,0.0,10.0,20.0,0.0,2.0,0.0,15.0,0.0,264.0,3.0,0.0,1296.0,0.0,23.0,5073.0,0.0,3.0,0.0,0.0,0.0,82.4,1378.0,0.0
1360.0,2013.0,3.0,200.0,0.0,2.0,107.0,3.0,0.0,3324.0,0.0,0.0,0.0,163.0,19.0,0.0,2.0,0.0,12.0,4.0,225.0,5.0,0.0,1120.0,167.0,25.0,4419.0,0.0,4.0,10.0,0.0,0.0,77.8,1166.0,0.0
1488.0,2019.0,5.0,338.0,0.0,2.0,110.0,0.0,0.0,2950.0,0.0,0.0,0.0,6.0,18.0,0.0,4.0,0.0,7.0,5.0,4.0,25.0,0.0,819.0,0.0,8.0,4068.0,0.0,3.0,0.0,0.0,0.0,65.0,896.0,0.0
1361.0,2008.0,22.0,550.0,0.0,4.0,99.0,4.0,0.0,3424.0,0.0,0.0,1.0,335.0,17.0,0.0,2.0,1.0,6.0,1.0,5.0,28.0,0.0,1047.0,0.0,5.0,4245.0,0.0,6.0,0.0,0.0,0.0,55.3,1162.0,0.0
2698.0,2014.0,5.0,200.0,0.0,1.0,306.0,0.0,0.0,3022.0,0.0,0.0,0.0,4.0,34.0,0.0,2.0,0.0,11.0,0.0,25.0,10.0,0.0,828.0,0.0,21.0,8323.0,0.0,7.0,0.0,0.0,0.0,61.4,951.0,0.0
1416.0,2018.0,6.0,200.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,14.0,0.0,109.0,4.0,0.0,1060.0,0.0,23.0,4246.0,0.0,2.0,0.0,0.0,0.0,79.2,1203.0,0.0
3450.0,2013.0,6.0,200.0,0.0,2.0,4.0,0.0,0.0,2261.0,0.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,235.0,0.0,0.0,3.0,0.0,1091.0,1.0,4.0,6317.0,0.0,4.0,0.0,0.0,0.0,81.3,1220.0,0.0
1683.0,2018.0,29.0,200.0,0.0,3.0,349.0,0.0,0.0,3352.0,0.0,0.0,1.0,331.0,14.0,0.0,4.0,0.0,8.0,1.0,140.0,17.0,0.0,1122.0,0.0,13.0,4471.0,1.0,4.0,0.0,0.0,0.0,71.2,1286.0,0.0
3475.0,2016.0,2.0,200.0,0.0,0.0,6.0,0.0,0.0,2482.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,0.0,1.0,3.0,0.0,934.0,0.0,118.0,4802.0,1.0,3.0,0.0,0.0,0.0,71.9,1123.0,0.0
2621.0,2014.0,8.0,200.0,0.0,2.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,6.0,21.0,0.0,3.0,0.0,9.0,5.0,7.0,19.0,0.0,840.0,0.0,30.0,3888.0,0.0,4.0,0.0,0.0,0.0,64.9,902.0,0.0
4525.0,2018.0,2.0,1600.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,3.0,10.0,0.0,2.0,0.0,170.0,0.0,2.0,18.0,0.0,994.0,0.0,6.0,3896.0,1.0,5.0,0.0,0.0,0.0,64.0,1099.0,0.0
4005.0,2012.0,6.0,200.0,0.0,10.0,207.0,0.0,0.0,2764.0,0.0,0.0,0.0,24.0,39.0,0.0,4.0,0.0,279.0,17.0,69.0,40.0,0.0,1252.0,1.0,16.0,5913.0,0.0,7.0,0.0,0.0,0.0,62.7,1244.0,0.0
