ANONYMOUS_1,YEAR,SAMPLE_TRANSFER_DAY,ANONYMOUS_2,AG,AL,B,BA,BE,CA,CD,CO,CR,CU,FE,H2O,K,LI,MG,MN,MO,NA,NI,P,PB,PQINDEX,S,SB,SI,SN,TI,U100,U75,U50,U25,U20,U14,U6,U4,V,V40,ZN,Y_LABEL
1540.0,2020.0,4.0,363.0,0.0,2.0,2.0,0.0,0.0,3528.0,0.0,0.0,0.0,25.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,534.0,0.0,12.0,1345.0,0.0,0.0,0.0,0.0,2.0,4.0,44.0,68.0,97.0,438.0,8008.0,15083.0,0.0,44.2,633.0,0.0
2457.0,2011.0,4.0,200.0,0.0,4.0,2.0,0.0,0.0,2475.0,0.0,2.0,0.0,9.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,379.0,3.0,21.0,2339.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,182.0,484.0,1797.0,8181.0,14216.0,0.0,50.2,552.0,0.0
2008.0,2011.0,7.0,200.0,0.0,1.0,13.0,0.0,0.0,20.0,0.0,0.0,1.0,6.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,255.0,0.0,18.0,9654.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,67.0,118.0,352.0,3607.0,11818.0,0.0,68.2,278.0,0.0
2436.0,2008.0,3.0,200.0,0.0,7.0,118.0,1.0,0.0,3365.0,0.0,0.0,1.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,21.0,4925.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,24.0,4237.0,28832.0,0.0,68.7,214.0,0.0
1506.0,2008.0,17.0,375.0,0.0,5.0,5.0,0.0,0.0,3322.0,0.0,0.0,0.0,111.0,9.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,437.0,1.0,20.0,2245.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,8.0,8.0,63.0,748.0,18066.0,0.0,45.7,604.0,0.0
2007.0,2017.0,3.0,1250.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,291.0,166.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,512.0,1.0,26.0,1445.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,36.0,823.0,8546.0,0.0,44.0,689.0,0.0
1368.0,2008.0,3.0,200.0,0.0,8.0,84.0,1.0,0.0,3082.0,0.0,0.0,1.0,384.0,8.0,0.0,2.0,0.0,7.0,2.0,0.0,5.0,0.0,622.0,2.0,22.0,5742.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,41.0,71.0,217.0,6883.0,20210.0,0.0,32.4,524.0,0.0
1366.0,2009.0,2.0,566.0,0.0,1.0,1.0,2.0,0.0,10.0,0.0,0.0,0.0,181.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,2.0,4.0,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,110.0,3150.0,24513.0,0.0,45.6,663.0,0.0
1709.0,2011.0,15.0,200.0,0.0,4.0,42.0,0.0,0.0,1508.0,0.0,0.0,0.0,154.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,444.0,1.0,3.0,955.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,26.0,49.0,311.0,4815.0,13213.0,0.0,43.4,642.0,0.0
1347.0,2022.0,2.0,547.0,0.0,0.0,1.0,0.0,0.0,140.0,0.0,0.0,4.0,13.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,455.0,1.0,17.0,2575.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,13.0,39.0,7578.0,46574.0,0.0,47.4,628.0,0.0
1516.0,2012.0,33.0,200.0,0.0,3.0,1.0,0.0,0.0,2999.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,384.0,1.0,8.0,1520.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,45.0,119.0,822.0,14249.0,19948.0,0.0,47.3,590.0,0.0
1735.0,2018.0,14.0,568.0,0.0,1.0,14.0,0.0,0.0,1646.0,0.0,0.0,1.0,10.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,353.0,0.0,5.0,2625.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,5.0,23.0,385.0,4214.0,0.0,48.6,480.0,0.0
1175.0,2010.0,7.0,375.0,0.0,3.0,3.0,3.0,0.0,2894.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,39.0,386.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,343.0,1046.0,2813.0,17853.0,26417.0,0.0,2.9,2.0,0.0
4969.0,2014.0,6.0,200.0,0.0,4.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,6.0,0.0,0.0,0.5,0.0,2.0,0.0,0.0,2.0,0.0,486.0,0.0,7.0,1720.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,22.0,764.0,3170.0,0.0,46.9,586.0,1.0
3070.0,2015.0,7.0,200.0,0.0,3.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,240.0,0.0,8.0,2151.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,222.0,6392.0,0.0,46.5,282.0,0.0
2398.0,2021.0,2.0,511.0,0.0,0.0,228.0,0.0,0.0,200.0,0.0,0.0,9.0,29.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,310.0,0.0,7.0,3292.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,231.0,13067.0,0.0,55.2,357.0,0.0
2025.0,2017.0,2.0,200.0,0.0,14.0,180.0,0.0,0.0,272.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,453.0,1.0,21.0,1169.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,39.0,52.0,433.0,20320.0,22244.0,0.0,43.9,649.0,0.0
1283.0,2007.0,12.0,483.0,0.0,2.0,135.0,1.0,0.0,3534.0,0.0,0.0,0.0,142.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,471.0,2.0,10.0,1227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,13.0,383.0,2336.0,0.0,43.2,636.0,1.0
1363.0,2008.0,2.0,563.0,0.0,2.0,119.0,5.0,0.0,3377.0,0.0,0.0,0.0,151.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,441.0,2.0,10.0,1165.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,330.0,1226.0,5119.0,8460.0,8831.0,0.0,43.6,662.0,0.0
7534.0,2015.0,5.0,200.0,0.0,0.0,4.0,0.0,0.0,3058.0,0.0,0.0,2.0,36.0,13.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,340.0,0.0,10.0,5768.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,6.0,11.0,14.0,5599.0,39566.0,0.0,61.4,412.0,0.0
3389.0,2017.0,3.0,2650.0,0.0,0.0,1.0,0.0,0.0,94.0,0.0,0.0,0.0,9.0,9.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,255.0,0.0,10.0,7580.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,85.0,102.0,666.0,8788.0,11935.0,0.0,57.4,356.0,0.0
1750.0,2009.0,6.0,200.0,0.0,1.0,334.0,0.0,0.0,3133.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,307.0,0.0,19.0,4844.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,229.0,4226.0,0.0,66.8,382.0,0.0
3033.0,2021.0,4.0,200.0,0.0,2.0,89.0,0.0,0.0,3150.0,0.0,0.0,8.0,9.0,15.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,234.0,0.0,26.0,3141.0,0.0,4.0,0.0,0.0,0.0,1.0,9.0,43.0,84.0,217.0,4178.0,20087.0,0.0,60.7,257.0,0.0
1679.0,2010.0,14.0,200.0,0.0,0.0,2.0,0.0,0.0,45.0,0.0,0.0,1.0,80.0,63.0,0.0,0.0,0.0,5.0,1.0,5.0,7.0,0.0,730.0,0.0,30.0,6077.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,124.5,19817.0,34091.5,0.0,46.9,869.0,0.0
1000.0,2014.0,6.0,200.0,0.0,3.0,15.0,0.0,0.0,123.0,0.0,0.0,0.0,94.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,430.0,0.0,18.0,1252.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,22.0,45.0,1371.0,10923.0,0.0,44.7,652.0,0.0
4969.0,2014.0,6.0,200.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,360.0,0.0,12.0,5078.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,11.0,607.0,8141.0,0.0,52.8,538.0,0.0
2295.0,2022.0,4.0,1495.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,626.0,0.0,5.0,990.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,39.0,1749.0,8053.0,0.0,45.5,720.0,0.0
5192.0,2016.0,1.0,200.0,0.0,6.0,4.0,0.0,0.0,399.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,440.0,0.0,18.0,1128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,40.0,99.0,1106.0,7713.0,0.0,44.1,728.0,0.0
2088.0,2022.0,2.0,1288.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,0.0,5.0,1189.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,12.0,56.0,1586.0,7190.0,0.0,44.0,667.0,0.0
3480.0,2018.0,13.0,375.0,0.0,1.0,388.0,0.0,0.0,3069.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,471.0,0.0,5.0,1259.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,19.0,23.0,70.0,3355.0,21862.0,0.0,44.8,746.0,0.0
1758.0,2007.0,5.0,550.0,0.0,1.0,6.0,2.0,0.0,158.0,0.0,0.0,0.0,142.0,1.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,426.0,0.0,6.0,1117.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17.0,481.0,6507.0,0.0,43.8,709.0,0.0
4838.0,2020.0,2.0,1008.0,0.0,1.0,104.0,0.0,0.0,3798.0,0.0,0.0,0.0,17.0,4.0,0.0,3.5,0.0,0.0,0.0,0.0,3.0,0.0,404.0,0.0,23.0,3220.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,19.0,23.0,55.0,1374.0,4661.0,0.0,53.1,384.0,0.0
3297.0,2011.0,7.0,200.0,0.0,10.0,171.0,0.0,0.0,2825.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,351.0,0.0,12.0,2609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,72.0,170.0,4912.0,15448.0,0.0,67.5,380.0,0.0
3096.0,2014.0,4.0,200.0,0.0,4630.0,33.0,46.0,0.0,2358.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0,11.0,6870.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,9.0,17.0,152.0,2518.0,4662.0,0.0,63.1,436.0,1.0
2202.0,2007.0,5.0,375.0,0.0,16.0,36.0,1.0,0.0,3212.0,0.0,0.0,0.0,56.0,3.0,0.0,2.0,0.0,8.0,0.0,0.0,1.0,0.0,922.0,1.0,18.0,9640.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,77.0,3542.0,33941.0,0.0,37.1,1121.0,1.0
1750.0,2009.0,6.0,200.0,0.0,19.0,3.0,0.0,0.0,30.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,402.0,0.0,23.0,1580.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,75.0,165.0,1279.0,24955.0,31501.0,0.0,46.8,600.0,0.0
6672.0,2011.0,6.0,200.0,0.0,1.0,2.0,0.0,0.0,1624.0,0.0,0.0,0.0,241.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,433.0,3.0,5.0,2043.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,88.0,9723.0,0.0,46.0,595.0,1.0
1382.0,2008.0,2.0,200.0,0.0,7.0,106.0,0.0,0.0,3109.0,0.0,0.0,0.0,118.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,493.0,1.0,14.0,1153.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,9.0,668.5,9391.5,0.0,43.7,669.0,0.0
3390.0,2013.0,8.0,200.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,453.0,1.0,7.0,4551.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,99.0,1707.0,9488.0,0.0,50.3,606.0,0.0
1762.0,2020.0,4.0,260.0,0.0,4.0,4.0,0.0,0.0,2847.0,0.0,0.0,0.0,14.0,5.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,341.0,0.0,13.0,2277.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,33.0,37.0,75.0,2340.0,12158.0,0.0,54.4,289.0,0.0
1653.0,2008.0,12.0,853.0,0.0,0.0,16.0,1.0,0.0,409.0,0.0,0.0,0.0,199.0,66.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,544.0,0.0,13.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,144.0,1489.0,6561.0,0.0,43.9,723.0,0.0
2073.0,2015.0,3.0,200.0,0.0,2.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,6.0,3236.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,13.0,23.0,96.0,4456.0,23812.0,0.0,72.3,403.0,0.0
1668.0,2018.0,3.0,200.0,0.0,4.0,2.0,0.0,0.0,79.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,416.0,0.0,17.0,1126.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,33.0,177.0,5897.0,25992.0,0.0,44.1,677.0,0.0
1932.0,2019.0,2.0,200.0,0.0,3.0,98.0,0.0,0.0,3561.0,0.0,0.0,0.0,74.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,463.0,4.0,13.0,1247.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,378.0,15756.5,0.0,45.3,522.0,0.0
5916.0,2012.0,7.0,200.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,240.0,1.0,8.0,9150.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,32.0,60.0,432.0,5720.0,12675.0,0.0,66.3,278.0,0.0
1702.0,2008.0,5.0,550.0,1.0,4.0,92.0,6.0,0.0,3030.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,475.0,0.0,4.0,1471.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,48.0,580.0,3086.0,0.0,45.4,673.0,0.0
7705.0,2017.0,4.0,200.0,0.0,9.0,19.0,0.0,0.0,697.0,0.0,0.0,0.0,32.0,13.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,248.0,0.0,5.0,5083.0,3.0,19.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,50.0,1619.0,7046.0,0.0,57.9,326.0,0.0
2506.0,2016.0,13.0,200.0,0.0,2.0,10.0,0.0,0.0,62.0,0.0,0.0,0.0,21.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,432.0,1.0,21.0,1606.0,0.0,2.0,1.0,0.0,0.0,1.0,34.0,41.0,59.0,195.0,2271.0,9579.0,0.0,45.2,647.0,0.0
4493.0,2013.0,28.0,200.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,476.0,0.0,11.0,1283.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,176.0,2347.0,6908.0,0.0,44.4,718.0,1.0
1474.0,2013.0,5.0,200.0,0.0,10.0,133.0,0.0,0.0,3221.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,365.0,2.0,16.0,5169.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,31.0,1024.0,2778.0,0.0,54.1,492.0,0.0
2453.0,2014.0,3.0,200.0,0.0,2.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,23.0,0.0,3.0,1.0,0.0,243.0,3.0,45.0,2158.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,1082.0,10084.0,2.0,45.8,277.0,0.0
3657.0,2014.0,2.0,200.0,0.0,6.0,120.0,0.0,0.0,2866.0,0.0,0.0,0.0,210.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,2.0,22.0,1149.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,13.0,27.0,249.0,9842.0,28369.0,0.0,44.7,660.0,0.0
2044.0,2013.0,7.0,200.0,0.0,3.0,5.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,396.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,12.0,15.0,80.0,3450.0,11679.0,0.0,3.4,0.0,0.0
1415.0,2008.0,2.0,615.0,0.0,2.0,95.0,4.0,0.0,3384.0,0.0,0.0,0.0,112.0,2.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,467.0,1.0,16.0,1378.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,43.0,1352.0,11354.0,0.0,43.6,694.0,0.0
2394.0,2018.0,4.0,1594.0,0.0,1.0,4.0,0.0,0.0,134.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,308.0,0.0,13.0,6629.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,18.0,369.0,2589.0,0.0,60.4,357.0,0.0
1377.0,2015.0,3.0,200.0,0.0,9.0,0.0,1.0,0.0,21.0,0.0,0.0,2.0,5.0,21.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,320.0,0.0,102.0,7366.0,0.0,4.0,0.0,0.0,0.0,0.0,11.0,27.0,107.0,990.0,31994.0,33112.0,0.0,68.8,374.0,0.0
1529.0,2010.0,7.0,200.0,0.0,3.0,128.0,0.0,0.0,2953.0,0.0,0.0,0.0,99.0,11.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,527.0,0.0,10.0,1262.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,36.0,1769.0,26708.0,0.0,44.3,713.0,0.0
2009.0,2011.0,3.0,200.0,0.0,9.0,236.0,0.0,0.0,2769.0,0.0,0.0,0.0,17.0,11.0,0.0,2.0,0.0,6.0,0.0,19.0,0.0,0.0,500.0,1.0,11.0,3467.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,49.0,699.0,11677.0,0.0,43.5,660.0,0.0
1370.0,2012.0,2.0,200.0,0.0,1.0,16.0,1.0,0.0,140.0,0.0,0.0,0.0,13.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,408.0,0.0,16.0,2273.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,28.0,793.0,3613.0,0.0,49.8,484.0,0.0
1533.0,2013.0,7.0,200.0,0.0,69.0,2.0,2.0,0.0,76.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,0.0,2.0,1096.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,24.0,315.0,8049.0,0.0,45.4,561.0,1.0
1418.0,2017.0,9.0,200.0,0.0,1.0,58.0,53.0,0.0,10.0,0.0,0.0,0.0,20.0,4.0,0.0,24.0,0.0,13.0,0.0,18.0,1.0,1.0,629.0,2.0,20.0,4030.0,0.0,18.0,1.0,0.0,0.0,0.0,1.0,28.0,31.0,165.5,3558.0,17282.0,0.0,37.7,763.0,0.0
2990.0,2019.0,7.0,455.0,0.0,2.0,109.0,0.0,0.0,3217.0,0.0,2.0,0.0,1.0,0.0,0.0,4.5,0.0,2.0,0.0,0.0,3.0,0.0,310.0,0.0,11.0,2443.0,0.0,4.0,0.0,0.0,3.0,3.0,8.0,24.0,35.0,93.0,932.0,9892.0,0.0,45.6,322.0,0.0
1692.0,2012.0,18.0,200.0,0.0,2.0,2.0,0.0,0.0,21.0,0.0,0.0,0.0,10.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,440.0,1.0,6.0,1604.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,46.0,201.0,2514.0,6479.0,0.0,46.4,650.0,0.0
2033.0,2009.0,6.0,200.0,0.0,1.0,7.0,0.0,0.0,2610.0,0.0,0.0,9.0,147.0,167.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,399.0,0.0,43.0,4237.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,33.0,113.0,3042.0,14009.0,0.0,59.0,480.0,0.0
2401.0,2010.0,2.0,200.0,0.0,2.0,6.0,0.0,0.0,2466.0,0.0,0.0,2.0,28.0,73.0,0.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,146.0,0.0,48.0,7875.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,361.0,512.0,1207.0,10274.0,18051.0,0.0,67.4,149.0,0.0
4862.0,2016.0,7.0,200.0,0.0,4.0,7.0,0.0,0.0,67.0,0.0,0.0,0.0,1.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,303.0,0.0,26.0,6652.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,31.0,42.0,195.0,4766.0,24795.0,0.0,66.0,395.0,0.0
5273.0,2012.0,6.0,200.0,0.0,736.0,144.0,5.0,0.0,134.0,0.0,0.0,0.0,105.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,510.0,0.0,5.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,626.0,4108.0,0.0,44.5,687.0,1.0
3065.0,2019.0,2.0,200.0,0.0,0.0,5.0,0.0,0.0,94.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,278.0,0.0,19.0,7426.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,65.0,95.0,219.0,2834.0,14698.0,0.0,62.8,347.0,0.0
2754.0,2009.0,2.0,200.0,0.0,3.0,3.0,0.0,0.0,502.0,0.0,0.0,1.0,126.0,239.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,383.0,1.0,46.0,3546.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,337.0,10755.0,0.0,54.0,525.0,0.0
2411.0,2016.0,8.0,200.0,1.0,7.0,127.0,0.0,0.0,3631.0,0.0,0.0,0.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,0.0,5.0,1760.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,3.0,9.0,14.0,513.0,4459.0,0.0,55.1,402.0,0.0
3714.0,2013.0,9.0,200.0,0.0,147.0,129.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,215.0,0.0,9.0,7729.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,20.0,568.0,2656.0,0.0,70.5,264.0,1.0
1753.0,2018.0,55.0,200.0,0.0,2.0,2.0,2.0,0.0,51.0,0.0,0.0,0.0,8.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,467.0,0.0,8.0,1253.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,18.0,423.0,1264.0,0.0,44.4,754.0,0.0
1725.0,2015.0,6.0,200.0,0.0,0.0,10.0,0.0,0.0,166.0,0.0,0.0,0.0,33.0,14.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,211.0,0.0,8.0,4934.0,0.0,31.0,0.0,0.0,2.0,5.0,551.0,660.0,1063.0,2771.0,18518.0,21128.0,0.0,67.3,210.0,0.0
6581.0,2017.0,7.0,531.0,0.0,4.0,2.0,0.0,0.0,3104.0,0.0,0.0,2.0,21.0,12.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,218.0,0.0,8.0,4603.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,69.0,136.0,992.0,19659.0,29248.0,0.0,62.7,209.0,0.0
2415.0,2015.0,2.0,200.0,0.0,124.0,0.0,2.0,0.0,34.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,9.0,3273.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,53.0,3014.0,20646.0,0.0,69.9,330.0,1.0
1225.0,2008.0,4.0,425.0,0.0,5.0,4.0,1.0,0.0,2701.0,0.0,0.0,1.0,152.0,39.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,451.0,2.0,8.0,2652.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,625.0,25019.0,0.0,47.1,592.0,0.0
6103.0,2017.0,6.0,200.0,0.0,7.0,29.0,0.0,0.0,992.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,5.0,3908.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,12.0,19.0,33.0,144.0,1709.0,0.0,60.3,228.0,0.0
1187.0,2011.0,7.0,200.0,0.0,3.0,9.0,3.0,0.0,2475.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,247.0,0.0,10.0,7786.0,0.0,1.0,0.0,0.0,3.0,4.0,7.0,39.0,50.0,123.0,1576.0,9445.0,0.0,68.3,311.0,0.0
