ANONYMOUS_1,YEAR,SAMPLE_TRANSFER_DAY,ANONYMOUS_2,AG,AL,B,BA,BE,CA,CD,CO,CR,CU,FH2O,FNOX,FOPTIMETHGLY,FOXID,FSO4,FTBN,FE,FUEL,H2O,K,LI,MG,MN,MO,NA,NI,P,PB,PQINDEX,S,SB,SI,SN,SOOTPERCENTAGE,TI,V,V100,V40,ZN,Y_LABEL
1196.0,2013.0,7.0,396.0,0.0,3.0,14.0,3.0,0.0,2439.0,0.0,0.0,1.0,0.0,17.0,7.0,2.0,11.0,22.0,8.8,16.0,0.0,0.0,2.0,0.0,9.0,0.0,41.0,2.0,0.0,892.0,2.0,17.0,7805.0,0.0,10.0,0.0,0.7,0.0,0.0,14.6,120.5,999.0,0.0
3371.0,2011.0,7.0,704.0,0.0,6.0,422.0,0.0,0.0,2989.0,0.0,0.0,1.0,0.0,11.0,7.0,1.0,10.0,18.0,10.2,9.0,0.0,0.0,3.0,0.0,9.0,1.0,0.0,2.0,0.0,973.0,0.0,5.0,12740.0,0.0,4.0,0.0,0.1,0.0,0.0,13.5,96.9,1157.0,0.0
4482.0,2011.0,7.0,200.0,0.0,2.0,111.0,0.0,0.0,844.0,0.0,0.0,0.0,4.0,14.0,9.0,1.0,15.0,22.0,9.7,32.0,0.0,0.0,4.0,0.0,344.0,0.0,172.0,3.0,0.0,907.0,5.0,12.0,4492.0,0.0,22.0,0.0,0.5,0.0,0.0,12.8,96.8,1158.0,0.0
2348.0,2011.0,9.0,200.0,0.0,0.0,149.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,16.0,5.0,1.0,10.0,19.0,8.4,6.0,0.0,0.0,1.0,0.0,9.0,0.0,44.0,1.0,0.0,974.0,0.0,19.0,9468.0,0.0,1.0,0.0,0.1,0.0,0.0,11.6,88.3,1163.0,0.0
1668.0,2008.0,4.0,200.0,0.0,3.0,4.0,0.0,0.0,2661.0,0.0,0.0,2.0,5.0,15.0,10.0,1.0,20.0,24.0,10.9,37.0,0.0,0.0,5.0,0.0,64.0,1.0,304.0,3.0,1.0,1070.0,6.0,8.0,4703.0,2.0,10.0,5.0,0.4,0.0,0.0,15.0,118.4,1459.0,0.0
8140.0,2016.0,29.0,200.0,0.0,46.0,7.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,11.0,7.0,1.0,11.0,18.0,7.5,15.0,4.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,815.0,0.0,15.0,3571.0,0.0,3.0,0.0,0.5,0.0,0.0,12.2,84.4,930.0,1.0
4243.0,2008.0,5.0,550.0,0.0,3.0,4.0,1.0,0.0,30.0,0.0,1.0,5.0,28.0,170.0,13.0,0.0,16.0,19.0,10.6,152.0,0.0,1.0,6.0,0.0,11.0,2.0,1.0,48.0,1.0,1096.0,9.0,87.0,10320.0,0.0,43.0,4.0,1.0,0.0,0.0,19.4,98.9,1423.0,0.0
3666.0,2019.0,7.0,200.0,0.0,8.0,7.0,0.0,0.0,107.0,0.0,0.0,0.0,2.0,9.0,6.0,0.0,9.0,18.0,8.1,30.0,0.0,0.0,3.0,0.0,16.0,0.0,0.0,3.0,0.0,947.0,2.0,5.0,4562.0,0.0,5.0,2.0,0.9,0.0,0.0,13.9,102.7,1209.0,0.0
1715.0,2008.0,6.0,200.0,0.0,1.0,1.0,0.0,0.0,22.0,0.0,0.0,7.0,51.0,25.0,16.0,0.0,28.0,34.0,10.2,213.0,2.0,0.0,32.0,0.0,118.0,5.0,253.0,27.0,2.0,1063.0,20.0,16.0,4233.0,1.0,239.0,7.0,2.2,5.0,1.0,12.7,93.4,1389.0,0.0
3797.0,2019.0,5.0,900.0,0.0,0.0,15.0,0.0,0.0,169.0,0.0,0.0,1.0,1.0,13.0,8.0,1.0,15.0,21.0,9.6,16.0,0.0,0.0,7.0,0.0,21.0,1.0,235.0,0.0,1.0,1112.0,0.0,6.0,5079.0,2.0,14.0,1.0,0.2,0.0,0.0,14.8,120.1,1477.0,0.0
1383.0,2022.0,3.0,386.0,0.0,8.0,54.0,1.0,0.0,3784.0,0.0,0.0,1.0,3.0,10.0,6.0,0.0,11.0,20.0,9.2,32.0,1.0,0.0,3.0,0.0,11.0,1.0,25.0,4.0,0.0,1084.0,1.0,5.0,3482.0,2.0,10.0,0.0,0.9,0.0,0.0,12.9,95.7,1108.0,0.0
1000.0,2014.0,1.0,200.0,0.0,4.0,149.0,0.0,0.0,3141.0,0.0,0.0,2.0,5.0,19.0,11.0,1.0,18.0,22.0,6.3,40.0,3.0,0.0,2.0,0.0,12.0,0.0,215.0,4.0,0.0,928.0,16.0,15.0,3819.0,0.0,8.0,2.0,0.7,0.0,0.0,9.5,60.5,1155.0,0.0
5411.0,2014.0,6.0,200.0,0.0,228.0,158.0,0.0,0.0,368.0,0.0,0.0,3.0,2.0,13.0,8.0,1.0,13.0,23.0,9.9,21.0,0.0,0.0,4.0,0.0,372.0,0.0,153.0,2.0,0.0,868.0,5.0,15.0,3744.0,0.0,7.0,0.0,1.1,0.0,0.0,16.0,131.0,1095.0,1.0
3616.0,2013.0,55.0,200.0,0.0,6.0,4.0,0.0,0.0,2866.0,0.0,0.0,1.0,6.0,15.0,8.0,0.0,14.0,20.0,8.1,18.0,0.0,0.0,2.0,0.0,14.0,0.0,2.0,4.0,0.0,1062.0,2.0,7.0,13710.0,0.0,7.0,0.0,0.1,0.0,0.0,13.3,94.3,1343.0,0.0
1355.0,2008.0,18.0,550.0,0.0,2.0,4.0,0.0,0.0,2425.0,0.0,0.0,2.0,13.0,18.0,7.0,0.0,10.0,20.0,9.2,18.0,0.0,0.0,23.0,0.0,13.0,1.0,14.0,0.0,1.0,1024.0,3.0,14.0,7474.0,0.0,5.0,2.0,0.4,0.0,0.0,13.8,103.2,1227.0,0.0
4929.0,2018.0,4.0,200.0,0.0,0.0,2.0,0.0,0.0,57.0,0.0,0.0,1.0,2.0,15.0,7.0,0.0,12.0,19.0,10.4,20.0,0.0,0.0,4.0,0.0,412.0,0.0,159.0,0.0,0.0,825.0,3.0,7.0,3626.0,0.0,8.0,3.0,0.7,0.0,0.0,15.2,126.1,962.0,0.0
1350.0,2007.0,8.0,550.0,0.0,2.0,6.0,3.0,0.0,19.0,0.0,0.0,1.0,2.0,31.0,8.0,1.0,11.0,20.0,9.0,28.0,0.0,0.0,5.0,0.0,25.0,1.0,165.0,0.0,0.0,1127.0,4.0,6.0,5401.0,1.0,10.0,2.0,1.4,0.0,0.0,12.9,100.2,1390.0,1.0
1542.0,2013.0,22.0,200.0,0.0,4.0,4.0,0.0,0.0,2898.0,0.0,0.0,2.0,3.0,12.0,6.0,0.0,10.0,20.0,7.8,33.0,0.0,0.0,7.0,0.0,11.0,0.0,0.0,6.0,0.0,1003.0,1.0,21.0,4524.0,0.0,5.0,0.0,1.4,0.0,0.0,13.1,95.4,1172.0,0.0
1632.0,2008.0,3.0,550.0,0.0,3.0,2.0,2.0,0.0,16.0,0.0,0.0,1.0,1.0,12.0,8.0,0.0,14.0,22.0,9.4,10.0,0.0,0.0,3.0,0.0,15.0,0.0,16.0,1.0,0.0,1062.0,1.0,14.0,6613.0,0.0,4.0,1.0,0.3,0.0,0.0,12.4,92.9,1226.0,0.0
1368.0,2011.0,5.0,200.0,0.0,3.0,2.0,0.0,0.0,2446.0,0.0,0.0,0.0,1.0,14.0,8.0,0.0,16.0,21.0,10.7,12.0,0.0,0.0,2.0,0.0,29.0,0.0,255.0,3.0,0.0,1139.0,0.0,7.0,4687.0,0.0,6.0,0.0,0.7,0.0,0.0,13.6,108.5,1342.0,0.0
1962.0,2016.0,9.0,200.0,0.0,0.0,3.0,1.0,0.0,183.0,0.0,0.0,0.0,2.0,14.0,7.0,0.0,11.0,19.0,8.3,19.0,0.0,0.0,2.0,0.0,10.0,0.0,1.0,4.0,0.0,946.0,2.0,2.0,8549.0,0.0,7.0,0.0,0.2,0.0,0.0,12.6,87.2,1115.0,0.0
5217.0,2018.0,37.0,200.0,0.0,4.0,7.0,0.0,0.0,3392.0,0.0,0.0,1.0,2.0,8.0,6.0,0.0,10.0,20.0,8.4,18.0,0.0,0.0,2.0,0.0,12.0,0.0,3.0,4.0,0.0,875.0,1.0,12.0,3652.0,0.0,4.0,2.0,1.0,0.0,0.0,12.6,92.9,1056.0,0.0
4466.0,2016.0,5.0,200.0,0.0,3.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,15.0,20.0,9.3,9.0,0.0,0.0,3.0,0.0,11.0,0.0,223.0,0.0,0.0,968.0,0.0,7.0,3534.0,0.0,3.0,0.0,0.4,0.0,0.0,14.3,114.8,1195.0,0.0
7608.0,2018.0,3.0,508.0,0.0,1.0,1.0,0.0,0.0,3535.0,0.0,0.0,2.0,14.0,16.0,8.0,0.0,10.0,22.0,7.3,38.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,3.0,0.0,991.0,2.0,5.0,4689.0,0.0,12.0,0.0,2.4,0.0,0.0,13.7,100.9,1202.0,0.0
2005.0,2015.0,3.0,200.0,0.0,0.0,172.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,13.0,20.0,9.6,6.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,3.0,0.0,931.0,0.0,11.0,11670.0,0.0,3.0,0.0,0.0,0.0,0.0,13.8,100.9,1072.0,0.0
1732.0,2009.0,5.0,200.0,0.0,2.0,133.0,2.0,0.0,30.0,0.0,0.0,1.0,5.0,11.0,6.0,0.0,14.0,24.0,8.2,42.0,0.0,0.0,2.0,0.0,8.0,0.0,12.0,3.0,0.0,1035.0,2.0,11.0,3749.0,0.0,10.0,2.0,0.6,0.0,0.0,11.4,81.2,1150.0,1.0
4269.0,2012.0,8.0,200.0,0.0,0.0,2.0,0.0,0.0,21.0,0.0,0.0,4.0,24.0,10.0,6.0,0.0,12.0,19.0,8.6,42.0,0.0,0.0,4.0,0.0,13.0,2.0,4.0,6.0,0.0,1071.0,3.0,11.0,4976.0,0.0,7.0,3.0,0.4,0.0,0.0,13.3,97.7,1223.0,0.0
1766.0,2009.0,7.0,200.0,0.0,1.0,4.0,0.0,0.0,17.0,0.0,0.0,0.0,2.0,14.0,8.0,1.0,16.0,21.0,10.2,16.0,0.0,0.0,6.0,0.0,7.0,1.0,216.0,0.0,0.0,985.0,0.0,16.0,3632.0,0.0,11.0,0.0,0.4,0.0,0.0,15.5,132.1,1215.0,1.0
2129.0,2014.0,6.0,200.0,0.0,2.0,165.0,0.0,0.0,2848.0,0.0,0.0,3.0,3.0,15.0,9.0,2.0,13.0,26.0,8.2,42.0,0.0,0.0,4.0,0.0,10.0,0.0,41.0,3.0,0.0,987.0,1.0,17.0,9348.0,0.0,48.0,2.0,1.4,0.0,0.0,15.3,128.5,1130.0,0.0
2771.0,2017.0,3.0,200.0,0.0,3.0,2.0,0.0,0.0,24.0,0.0,0.0,0.0,3.0,19.0,9.0,0.0,16.0,20.0,9.4,19.0,0.0,0.0,4.0,0.0,14.0,0.0,249.0,2.0,0.0,1268.0,2.0,1.0,5239.0,0.0,10.0,4.0,0.6,0.0,0.0,14.5,115.3,1488.0,0.0
1413.0,2019.0,4.0,431.0,0.0,1.0,3.0,0.0,0.0,2252.0,0.0,0.0,1.0,28.0,10.0,5.0,1.0,9.0,18.0,6.9,40.0,0.0,0.0,2.5,0.0,846.0,2.0,41.0,2.0,0.0,950.0,2.0,17.0,3243.0,8.0,6.0,3.0,0.3,0.0,0.0,13.0,84.9,1284.0,0.0
2662.0,2018.0,2.0,200.0,0.0,2.0,2.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,11.0,7.0,1.0,9.0,18.0,7.7,24.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,809.0,0.0,18.0,3432.0,0.0,9.0,0.0,0.8,0.0,0.0,14.3,109.6,973.0,0.0
1996.0,2019.0,2.0,200.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,17.0,10.0,1.0,13.0,21.0,8.0,29.0,0.0,0.0,3.0,0.0,258.0,0.0,0.0,0.0,0.0,1118.0,1.0,22.0,6995.0,0.0,7.0,0.0,1.4,0.0,0.0,14.0,100.4,1268.0,0.0
2034.0,2007.0,6.0,550.0,0.0,1.0,1.0,1.0,0.0,58.0,0.0,0.0,1.0,9.0,11.0,7.0,0.0,14.0,21.0,8.7,26.0,0.0,0.0,12.0,0.0,16.0,0.0,4.0,0.0,0.0,966.0,4.0,16.0,8872.0,2.0,8.0,1.0,0.3,0.0,0.0,13.4,98.1,1099.0,0.0
5453.0,2012.0,8.0,200.0,0.0,2.0,17.0,0.0,0.0,3071.0,0.0,0.0,0.0,1.0,9.0,6.0,1.0,10.0,19.0,9.7,8.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,956.0,0.0,6.0,11360.0,0.0,3.0,0.0,0.1,0.0,0.0,13.9,94.5,1121.0,0.0
1485.0,2013.0,4.0,200.0,0.0,0.0,20.0,0.0,0.0,125.0,0.0,0.0,0.0,35.0,17.0,6.0,0.0,11.0,18.0,7.9,40.0,0.0,0.0,6.0,0.0,25.0,2.0,23.0,6.0,0.0,1021.0,5.0,20.0,6733.0,0.0,18.0,4.0,0.3,0.0,0.0,12.2,87.0,1219.0,0.0
1991.0,2008.0,9.0,550.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0,13.0,9.0,1.0,10.0,22.0,8.2,44.0,0.0,0.0,3.5,1.0,11.0,1.0,83.0,0.0,0.0,809.0,7.0,23.0,6372.0,2.0,13.0,2.0,2.1,0.0,0.0,14.65,114.5,967.0,0.0
1698.0,2010.0,14.0,200.0,0.0,8.0,228.0,0.0,0.0,2909.0,0.0,0.0,1.0,4.0,13.0,6.0,0.0,11.0,18.0,8.7,8.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,933.0,1.0,16.0,11220.0,1.0,6.0,1.0,0.4,0.0,0.0,13.6,96.6,1097.0,0.0
1424.0,2011.0,4.0,200.0,0.0,1.0,2.0,3.0,0.0,11.0,0.0,0.0,1.0,3.0,13.0,7.0,1.0,12.0,19.0,10.2,20.0,0.0,0.0,3.0,0.0,412.0,0.0,159.0,2.0,0.0,921.0,0.0,13.0,4399.0,0.0,8.0,0.0,0.6,0.0,0.0,14.7,119.1,1065.0,0.0
6660.0,2017.0,4.0,200.0,0.0,3.0,3.0,0.0,0.0,3181.0,0.0,0.0,0.0,2.0,14.0,8.0,1.0,17.0,22.0,8.9,14.0,0.0,0.0,2.0,0.0,13.0,0.0,242.0,2.0,0.0,1080.0,0.0,15.0,4738.0,0.0,7.0,0.0,0.5,0.0,0.0,13.6,110.5,1355.0,0.0
1352.0,2011.0,2.0,200.0,0.0,4.0,92.0,2.0,0.0,2814.0,0.0,0.0,4.0,2.0,15.0,5.0,1.0,14.0,19.0,9.0,19.0,0.0,0.0,3.0,0.0,14.0,0.0,205.0,2.0,0.0,998.0,0.0,16.0,4483.0,0.0,11.0,0.0,0.1,0.0,0.0,14.4,119.8,1184.0,0.0
2899.0,2021.0,1.0,200.0,0.0,1.0,0.0,0.0,0.0,48.0,0.0,0.0,1.0,2.0,18.0,7.0,1.0,7.0,20.0,8.5,34.0,0.0,0.0,2.5,0.0,6.0,0.0,74.0,2.0,1.0,805.0,0.0,28.0,5554.0,4.0,5.0,0.0,1.9,0.0,0.0,13.5,103.3,892.0,0.0
1365.0,2008.0,4.0,252.0,0.0,1.0,0.0,2.0,0.0,45.0,0.0,0.0,1.0,6.0,11.0,7.0,0.0,12.0,20.0,8.8,25.0,0.0,0.0,8.0,0.0,16.0,1.0,34.0,1.0,0.0,938.0,2.0,6.0,8443.0,1.0,8.0,2.0,0.4,0.0,0.0,12.8,90.0,1143.0,0.0
1333.0,2018.0,31.0,200.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,3.0,4.0,13.0,7.0,1.0,13.0,21.0,10.3,45.0,0.0,0.0,4.0,0.0,13.0,1.0,2.0,6.0,0.0,1229.0,4.0,12.0,10240.0,0.0,8.0,5.0,0.3,0.0,0.0,13.7,99.1,1433.0,0.0
1341.0,2009.0,6.0,200.0,0.0,0.0,137.0,28.0,0.0,25.0,0.0,0.0,1.0,9.0,14.0,8.0,1.0,16.0,21.0,10.5,27.0,0.0,0.0,2.0,0.0,15.0,0.0,262.0,4.0,1.0,1167.0,3.0,15.0,4530.0,0.0,5.0,0.0,0.5,0.0,0.0,14.7,120.4,1519.0,1.0
2008.0,2008.0,4.0,200.0,1.0,4.0,41.0,1.0,0.0,2247.0,0.0,1.0,2.0,59.0,10.0,6.0,0.0,10.0,17.0,10.6,30.0,2.5,0.0,6.0,0.0,13.0,1.0,1.0,7.0,1.0,924.0,14.0,14.0,4317.0,1.0,11.0,23.0,0.2,0.0,0.0,12.4,86.5,1064.0,0.0
2417.0,2013.0,20.0,200.0,0.0,1.0,57.0,0.0,0.0,68.0,0.0,0.0,4.0,9.0,15.0,8.0,0.0,13.0,23.0,10.1,53.0,0.0,0.0,11.0,0.0,458.0,2.0,175.0,4.0,0.0,945.0,5.0,7.0,3634.0,0.0,14.0,7.0,1.0,0.0,0.0,15.0,122.8,1146.0,0.0
1485.0,2013.0,4.0,200.0,0.0,4.0,107.0,2.0,0.0,3145.0,0.0,0.0,0.0,13.0,11.0,7.0,1.0,12.0,17.0,9.4,30.0,0.0,0.0,1.0,0.0,250.0,0.0,4.0,2.0,0.0,1066.0,4.0,12.0,4925.0,0.0,7.0,0.0,0.1,0.0,0.0,13.2,94.5,1235.0,0.0
3306.0,2008.0,7.0,550.0,0.0,3.0,2.0,1.0,0.0,47.0,0.0,0.0,2.0,2.0,14.0,9.0,1.0,16.0,22.0,11.3,21.0,0.0,0.0,5.0,0.0,92.0,1.0,188.0,3.0,0.0,1119.0,3.0,4.0,4826.0,2.0,11.0,3.0,0.4,0.0,0.0,12.9,99.0,1247.0,0.0
1174.0,2011.0,12.0,200.0,0.0,3.0,2.0,4.0,0.0,2729.0,0.0,5.0,0.0,2.0,188.0,12.0,0.0,19.0,18.0,11.0,13.0,0.0,0.0,2.0,0.0,15.0,0.0,254.0,5.0,0.0,1234.0,1.0,2.0,4484.0,0.0,7.0,4.0,0.4,0.0,0.0,14.5,119.8,1442.0,0.0
4834.0,2013.0,9.0,540.0,0.0,8.0,38.0,2.0,0.0,66.0,0.0,0.0,2.0,32.0,11.0,5.0,0.0,11.0,17.0,7.4,21.0,0.0,0.0,8.0,0.0,20.0,1.0,22.0,5.0,0.0,843.0,2.0,3.0,3677.0,0.0,7.0,3.0,0.2,0.0,0.0,12.9,95.8,969.0,0.0
3634.0,2021.0,1.0,608.0,0.0,2.0,160.0,0.0,0.0,3383.0,0.0,0.0,1.0,2.0,9.0,5.0,1.0,8.0,20.0,8.3,14.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,4.0,0.0,970.0,0.0,5.0,4557.0,0.0,5.0,0.0,1.4,0.0,0.0,13.9,102.2,1101.0,0.0
1306.0,2009.0,9.0,506.0,0.0,7.0,82.0,1.0,0.0,232.0,0.0,0.0,4.0,4.0,14.0,9.0,1.0,16.0,24.0,8.5,43.0,0.0,0.0,0.0,0.0,12.0,0.0,7.0,4.0,0.0,1112.0,7.0,13.0,6990.0,0.0,9.0,0.0,0.3,0.0,0.0,13.4,103.1,1289.0,0.0
1891.0,2011.0,9.0,200.0,0.0,6.0,217.0,0.0,0.0,2763.0,0.0,0.0,0.0,1.0,16.0,8.0,1.0,13.0,19.0,8.1,9.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,4.0,0.0,1117.0,1.0,14.0,13240.0,0.0,3.0,0.0,0.0,0.0,0.0,13.4,97.0,1286.0,0.0
1886.0,2009.0,7.0,200.0,0.0,3.0,141.0,0.0,0.0,3303.0,0.0,0.0,1.0,3.0,10.0,6.0,0.0,6.0,17.0,9.7,24.0,0.0,0.0,0.0,0.0,12.0,1.0,54.0,3.0,0.0,1240.0,3.0,12.0,10790.0,2.0,3.0,3.0,0.6,0.0,0.0,11.1,84.0,1302.0,0.0
1723.0,2016.0,8.0,550.0,0.0,3.0,23.0,1.0,0.0,2704.0,0.0,0.0,0.0,2.0,13.0,6.0,1.0,15.0,22.0,9.3,15.0,0.0,0.0,3.0,0.0,11.0,0.0,124.0,2.0,0.0,1297.0,0.0,7.0,4478.0,0.0,7.0,0.0,0.5,0.0,0.0,13.3,87.5,1256.0,0.0
1342.0,2009.0,7.0,542.0,0.0,2.0,91.0,0.0,0.0,3400.0,0.0,0.0,3.0,62.0,13.0,6.0,0.0,12.0,19.0,9.8,39.0,0.0,0.0,4.0,0.0,16.0,2.0,9.0,5.0,0.0,975.0,6.0,9.0,4171.0,0.0,8.0,4.0,0.3,0.0,0.0,12.5,93.8,1178.0,0.0
2312.0,2008.0,2.0,1512.0,0.0,1.0,6.0,0.0,0.0,124.0,0.0,0.0,1.0,6.0,13.0,6.0,1.0,11.0,20.0,8.4,18.0,0.0,0.0,18.0,0.0,17.0,0.0,43.0,2.0,0.0,893.0,1.0,9.0,6630.0,0.0,5.0,1.0,0.5,0.0,0.0,13.2,94.9,1119.0,0.0
2005.0,2011.0,4.0,200.0,0.0,0.0,18.0,0.0,0.0,145.0,0.0,0.0,2.0,6.0,11.0,7.0,0.0,12.0,19.0,8.8,29.0,0.0,0.0,1.0,0.0,13.0,0.0,1.0,4.0,0.0,984.0,2.0,5.0,6005.0,0.0,4.0,0.0,0.4,0.0,0.0,13.5,98.1,1104.0,0.0
2080.0,2014.0,4.0,200.0,0.0,2.0,392.0,0.0,0.0,3072.0,0.0,0.0,0.0,7.0,18.0,6.0,1.0,12.0,23.0,8.4,10.0,0.0,0.0,2.0,0.0,9.0,0.0,38.0,2.0,0.0,850.0,1.0,9.0,8911.0,0.0,10.0,0.0,1.4,0.0,0.0,14.8,104.8,981.0,0.0
2034.0,2019.0,7.0,529.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,13.0,14.0,5.0,1.0,12.0,20.0,8.2,11.0,0.0,0.0,0.0,0.0,8.0,0.0,42.0,0.0,0.0,930.0,0.0,5.0,8482.0,0.0,9.0,2.0,0.6,0.0,0.0,13.4,92.9,1027.0,0.0
3095.0,2022.0,2.0,200.0,0.0,6.0,540.0,0.0,0.0,4368.0,0.0,0.0,0.0,2.0,14.0,6.0,1.0,13.0,22.0,8.3,11.0,1.0,0.0,4.0,0.0,8.0,0.0,41.0,17.0,0.0,816.0,1.0,6.0,6156.0,0.0,13.0,0.0,0.3,0.0,0.0,13.2,97.6,893.0,0.0
1686.0,2008.0,3.0,550.0,0.0,2.0,7.0,2.0,0.0,161.0,0.0,0.0,1.0,1.0,14.0,7.0,1.0,15.0,20.0,10.2,13.0,0.0,0.0,6.0,0.0,9.0,0.0,222.0,3.0,0.0,1146.0,2.0,7.0,4613.0,1.0,6.0,3.0,0.3,0.0,0.0,14.7,120.4,1423.0,0.0
1161.0,2008.0,11.0,361.0,0.0,6.0,1.0,2.0,0.0,2474.0,0.0,0.0,0.0,2.0,13.0,7.0,1.0,12.0,20.0,9.5,11.0,0.0,0.0,5.0,0.0,421.0,0.0,190.0,4.0,0.0,851.0,1.0,10.0,3464.0,0.0,6.0,0.0,0.4,0.0,0.0,14.4,119.6,1083.0,0.0
2225.0,2008.0,21.0,375.0,0.0,7.0,10.0,0.0,0.0,3334.0,0.0,0.0,2.0,10.0,11.0,6.0,0.0,12.0,18.0,9.9,25.0,0.0,0.0,6.0,0.0,13.0,1.0,3.0,3.0,0.0,998.0,5.0,24.0,6885.0,1.0,7.0,5.0,0.1,0.0,0.0,12.7,89.5,1127.0,0.0
1371.0,2010.0,14.0,571.0,0.0,1.0,18.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,19.0,5.0,1.0,10.0,19.0,8.3,5.0,0.0,0.0,3.0,0.0,16.0,0.0,41.0,4.0,0.0,992.0,0.0,13.0,7417.0,0.0,8.0,0.0,0.0,0.0,0.0,13.8,99.5,1128.0,0.0
2026.0,2016.0,11.0,200.0,0.0,0.0,3.0,0.0,0.0,2901.0,0.0,0.0,2.0,6.0,11.0,6.0,0.0,10.0,20.0,7.5,22.0,0.0,0.0,1.0,0.0,17.0,0.0,1.0,2.0,0.0,1003.0,0.0,8.0,5108.0,0.0,8.0,0.0,0.9,0.0,0.0,12.9,96.0,1346.0,0.0
1381.0,2014.0,7.0,375.0,0.0,0.0,2.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,17.0,21.0,8.9,12.0,0.0,0.0,2.0,0.0,15.0,0.0,274.0,2.0,0.0,1160.0,0.0,27.0,4878.0,0.0,4.0,0.0,0.4,0.0,0.0,14.4,125.2,1416.0,0.0
6649.0,2020.0,4.0,1630.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,2.0,2.0,11.0,7.0,1.0,14.0,22.0,8.7,23.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,4.0,0.0,1125.0,2.0,19.0,7401.0,0.0,4.0,3.0,0.4,0.0,0.0,13.0,95.7,1311.0,0.0
2046.0,2013.0,8.0,200.0,0.0,1.0,16.0,0.0,0.0,163.0,0.0,0.0,0.0,1.0,14.0,7.0,1.0,10.0,17.0,6.6,5.0,0.0,0.0,4.0,0.0,6.0,0.0,92.0,0.0,0.0,753.0,0.0,9.0,10500.0,0.0,5.0,1.0,0.1,0.0,0.0,12.9,102.8,851.0,0.0
4643.0,2022.0,2.0,398.0,0.0,2.0,0.0,0.0,0.0,3663.0,0.0,0.0,0.0,2.0,10.0,5.0,0.0,8.0,17.0,9.0,16.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,940.0,0.0,7.0,4253.0,0.0,4.0,0.0,0.6,0.0,0.0,13.0,94.7,1117.0,0.0
3774.0,2015.0,8.0,200.0,0.0,4.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,2.0,12.0,7.0,0.0,10.0,20.0,7.6,23.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,3.0,0.0,961.0,2.0,6.0,4326.0,0.0,6.0,0.0,0.8,0.0,0.0,12.3,89.1,1101.0,0.0
3914.0,2014.0,6.0,200.0,0.0,3.0,3.0,0.0,0.0,2101.0,0.0,0.0,0.0,1.0,14.0,7.0,1.0,12.0,16.0,9.5,9.0,0.0,0.0,2.0,0.0,281.0,0.0,0.0,0.0,0.0,1117.0,2.0,9.0,5051.0,0.0,4.0,2.0,0.0,0.0,0.0,13.6,97.9,1312.0,1.0
1331.0,2008.0,8.0,389.0,0.0,3.0,3.0,0.0,0.0,28.0,0.0,0.0,2.0,30.0,10.0,5.0,0.0,11.0,18.0,7.8,27.0,0.0,0.0,2.0,0.0,12.0,2.0,17.0,8.0,1.0,872.0,6.0,14.0,3803.0,0.0,15.0,13.0,0.2,1.0,0.0,12.8,95.1,1069.0,0.0
2089.0,2008.0,7.0,200.0,0.0,2.0,12.0,0.0,0.0,207.0,0.0,0.0,1.0,1.0,19.0,9.0,0.0,13.0,23.0,11.3,12.0,0.0,0.0,14.0,0.0,26.0,1.0,1.0,0.0,0.0,1020.0,3.0,18.0,7991.0,1.0,7.0,0.0,0.3,0.0,0.0,13.7,108.6,1305.0,0.0
1525.0,2008.0,4.0,375.0,0.0,6.0,99.0,0.0,0.0,3176.0,0.0,0.0,3.0,40.0,13.0,7.0,0.0,14.0,21.0,9.5,43.0,0.0,0.0,4.0,0.0,21.0,2.0,3.0,4.0,0.0,1036.0,3.0,2.0,5856.0,0.0,7.0,4.0,0.6,0.0,0.0,13.5,98.6,1220.0,0.0
